Complaint_ID,Customer_ID,Complaint_Date,Category,Channel,Resolution_TAT_Days,CSAT_Score
CMP_0000413,CUST_02309,2023-06-20,Fees,Phone,10,5
CMP_0000414,CUST_05269,2025-11-21,Fees,Branch,2,2
CMP_0000415,CUST_05952,2025-06-19,KYC,Branch,6,1
CMP_0000416,CUST_07525,2023-09-24,Fees,Digital,3,4
CMP_0000417,CUST_05012,2023-01-30,Fees,Branch,4,5
CMP_0000418,CUST_08364,2022-10-16,Fees,Digital,5,2
CMP_0000419,CUST_04205,2023-05-26,Service,Phone,42,5
CMP_0000420,CUST_08749,2022-07-21,Fees,Branch,7,5
CMP_0000421,CUST_06954,2026-04-11,Fees,Phone,8,5
CMP_0000422,CUST_02520,2026-03-22,Fees,Digital,2,5
CMP_0000423,CUST_01241,2023-06-22,Service,Branch,3,2
CMP_0000424,CUST_00235,2023-12-31,KYC,Digital,13,4
CMP_0000425,CUST_02303,2024-11-04,KYC,Phone,3,5
CMP_0000426,CUST_00968,2024-07-09,Service,Branch,42,2
CMP_0000427,CUST_10125,2022-02-07,Fees,Digital,4,4
CMP_0000428,CUST_05406,2024-01-30,Service,Branch,7,3
CMP_0000429,CUST_00014,2022-01-15,Service,Digital,14,2
CMP_0000430,CUST_06381,2023-10-22,Fees,Digital,10,3
CMP_0000431,CUST_00324,2024-08-01,Service,Phone,7,4
CMP_0000432,CUST_00794,2025-10-16,Fees,Digital,5,5
CMP_0000433,CUST_04553,2025-10-16,Fraud,Phone,7,4
CMP_0000434,CUST_03103,2022-06-29,Fees,Digital,2,2
CMP_0000435,CUST_02220,2024-06-16,Service,Digital,3,2
CMP_0000436,CUST_02149,2025-04-19,Fees,Digital,27,2
CMP_0000437,CUST_03434,2025-06-05,Service,Digital,17,5
CMP_0000438,CUST_00174,2025-09-25,Service,Branch,2,5
CMP_0000439,CUST_06225,2022-06-12,Fraud,Branch,4,2
CMP_0000440,CUST_09110,2025-05-12,KYC,Digital,4,4
CMP_0000441,CUST_03026,2024-02-28,Fees,Branch,1,4
CMP_0000442,CUST_01019,2024-04-10,Fees,Phone,8,5
CMP_0000443,CUST_01688,2025-08-26,Fees,Digital,10,4
CMP_0000444,CUST_03902,2023-05-19,KYC,Branch,3,5
CMP_0000445,CUST_09957,2023-02-15,Service,Branch,1,5
CMP_0000446,CUST_06109,2024-01-23,Fees,Phone,11,2
CMP_0000447,CUST_09016,2023-05-26,Service,Phone,13,3
CMP_0000448,CUST_04859,2024-10-19,Fees,Branch,8,4
CMP_0000449,CUST_05529,2023-04-22,Service,Phone,14,5
CMP_0000450,CUST_02999,2024-03-07,Service,Phone,15,5
CMP_0000451,CUST_09700,2024-12-21,Fees,Branch,10,4
CMP_0000452,CUST_01277,2024-04-22,KYC,Digital,3,4
CMP_0000453,CUST_00312,2024-09-30,Fees,Digital,54,1
CMP_0000454,CUST_01586,2022-03-29,KYC,Phone,29,5
CMP_0000455,CUST_06687,2026-05-15,Fees,Branch,12,3
CMP_0000456,CUST_04406,2024-09-19,KYC,Digital,5,5
CMP_0000457,CUST_00519,2024-05-19,Service,Digital,5,5
CMP_0000458,CUST_01471,2023-12-31,Fees,Digital,17,5
CMP_0000459,CUST_09699,2022-10-17,Fees,Digital,1,5
CMP_0000460,CUST_02809,2022-12-12,Service,Phone,3,5
CMP_0000461,CUST_04262,2025-02-11,Service,Digital,53,5
CMP_0000462,CUST_02087,2022-02-01,Fees,Branch,10,4
CMP_0000463,CUST_05708,2022-12-07,Fraud,Branch,1,4
CMP_0000464,CUST_01965,2023-09-09,Fees,Phone,34,1
CMP_0000465,CUST_00139,2026-02-17,Service,Branch,7,5
CMP_0000466,CUST_06004,2024-11-20,Fees,Digital,7,4
CMP_0000467,CUST_08252,2024-07-04,Fraud,Branch,3,3
CMP_0000468,CUST_07976,2025-12-04,Service,Phone,3,5
CMP_0000469,CUST_09958,2023-01-24,Service,Branch,9,5
CMP_0000470,CUST_05549,2024-11-01,Fees,Branch,4,5
CMP_0000471,CUST_10047,2024-05-08,Service,Branch,2,3
CMP_0000472,CUST_07200,2024-11-17,Fees,Phone,3,4
CMP_0000473,CUST_06576,2026-06-04,KYC,Digital,7,2
CMP_0000474,CUST_09278,2025-12-06,Fees,Phone,1,5
CMP_0000475,CUST_05208,2025-04-30,Service,Branch,8,2
CMP_0000476,CUST_09055,2025-08-09,Fees,Branch,10,2
CMP_0000477,CUST_08385,2023-07-09,Service,Branch,6,4
CMP_0000478,CUST_07091,2022-01-08,KYC,Phone,2,5
CMP_0000479,CUST_02350,2025-12-29,Service,Digital,3,2
CMP_0000480,CUST_02299,2024-07-17,KYC,Phone,10,1
CMP_0000481,CUST_07405,2022-03-02,KYC,Digital,5,5
CMP_0000482,CUST_02634,2022-10-26,Service,Digital,33,3
CMP_0000483,CUST_08295,2022-09-29,Service,Phone,21,2
CMP_0000484,CUST_05321,2023-02-07,Service,Digital,2,3
CMP_0000485,CUST_03668,2026-06-17,Fraud,Digital,2,4
CMP_0000486,CUST_05833,2025-10-28,Service,Digital,4,5
CMP_0000487,CUST_08027,2023-05-28,Fees,Digital,4,1
CMP_0000488,CUST_07854,2024-04-17,Fraud,Phone,2,5
CMP_0000489,CUST_00072,2025-08-05,Service,Phone,9,5
CMP_0000490,CUST_02132,2026-03-27,Fees,Branch,9,3
CMP_0000491,CUST_08253,2025-08-22,Fees,Branch,4,2
CMP_0000492,CUST_04895,2024-12-09,KYC,Phone,2,4
CMP_0000493,CUST_00425,2022-06-10,Service,Branch,6,4
CMP_0000494,CUST_02585,2023-11-08,KYC,Branch,19,3
CMP_0000495,CUST_00847,2024-08-24,Fees,Phone,30,4
CMP_0000496,CUST_02612,2024-09-26,KYC,Phone,2,5
CMP_0000497,CUST_05153,2026-02-08,Service,Branch,6,4
CMP_0000498,CUST_00108,2023-04-16,Fees,Branch,15,5
CMP_0000499,CUST_04569,2025-10-16,Service,Branch,1,3
CMP_0000500,CUST_07081,2022-09-04,Fees,Branch,46,4
CMP_0000501,CUST_01994,2025-10-07,Service,Phone,3,4
CMP_0000502,CUST_06684,2022-02-12,Fees,Branch,5,5
CMP_0000503,CUST_06798,2023-06-26,Fees,Digital,56,2
CMP_0000504,CUST_05044,2024-12-07,KYC,Phone,10,5
CMP_0000505,CUST_10027,2022-02-18,Fees,Digital,64,5
CMP_0000506,CUST_02218,2024-12-04,Service,Phone,2,4
CMP_0000507,CUST_04294,2025-11-23,KYC,Phone,13,2
CMP_0000508,CUST_02088,2023-05-19,Fees,Branch,5,5
CMP_0000509,CUST_05976,2025-07-22,Service,Phone,5,3
CMP_0000510,CUST_00510,2022-12-29,KYC,Digital,3,4
CMP_0000511,CUST_08906,2024-09-24,Service,Digital,5,3
CMP_0000512,CUST_07024,2025-05-17,Fees,Branch,8,1
CMP_0000513,CUST_09810,2024-06-16,Service,Branch,4,5
CMP_0000514,CUST_06887,2023-11-21,Fraud,Phone,7,5
CMP_0000515,CUST_08149,2022-12-10,Fees,Phone,44,3
CMP_0000516,CUST_01521,2024-12-08,Fees,Branch,4,2
CMP_0000517,CUST_00509,2026-06-18,Fees,Branch,4,4
CMP_0000518,CUST_08539,2025-07-31,Fees,Digital,13,4
CMP_0000519,CUST_02241,2026-04-28,Fees,Digital,5,3
CMP_0000520,CUST_08250,2026-05-16,KYC,Phone,2,3
CMP_0000521,CUST_10040,2024-07-05,Service,Digital,8,3
CMP_0000522,CUST_07524,2023-01-31,Service,Digital,14,5
CMP_0000523,CUST_03304,2022-11-23,KYC,Phone,6,3
CMP_0000524,CUST_04987,2025-03-09,Fraud,Branch,13,4
CMP_0000525,CUST_01331,2022-12-13,Service,Phone,50,4
CMP_0000526,CUST_01634,2024-01-09,Fees,Digital,3,4
CMP_0000527,CUST_00213,2026-07-27,Service,Digital,1,3
CMP_0000528,CUST_00488,2023-05-14,Service,Digital,1,3
CMP_0000529,CUST_04530,2024-03-20,Fees,Phone,18,3
CMP_0000530,CUST_00766,2022-04-20,Fraud,Branch,3,3
CMP_0000531,CUST_07974,2022-10-31,Service,Phone,5,4
CMP_0000532,CUST_04395,2024-02-11,Fees,Branch,4,4
CMP_0000533,CUST_05196,2022-06-14,Service,Digital,1,5
CMP_0000534,CUST_05839,2025-01-13,Fees,Digital,1,5
CMP_0000535,CUST_06884,2026-03-16,Service,Digital,1,3
CMP_0000536,CUST_05372,2026-02-05,Fees,Digital,53,1
CMP_0000537,CUST_05727,2022-10-01,Service,Phone,1,2
CMP_0000538,CUST_03457,2023-07-27,Fees,Phone,13,2
CMP_0000539,CUST_06561,2025-01-21,Service,Branch,2,5
CMP_0000540,CUST_09284,2022-06-13,Fees,Branch,4,4
CMP_0000541,CUST_02815,2022-12-30,Service,Branch,3,4
CMP_0000542,CUST_01127,2026-06-19,Service,Digital,10,3
CMP_0000543,CUST_07897,2026-05-23,KYC,Digital,7,4
CMP_0000544,CUST_06468,2023-07-22,KYC,Digital,8,4
CMP_0000545,CUST_02992,2025-11-21,Service,Branch,7,5
CMP_0000546,CUST_08852,2025-09-01,KYC,Branch,10,2
CMP_0000547,CUST_03093,2022-10-17,Service,Branch,3,4
CMP_0000548,CUST_07392,2025-11-29,KYC,Digital,5,3
CMP_0000549,CUST_00808,2022-04-23,Service,Phone,2,1
CMP_0000550,CUST_00832,2024-09-17,Fees,Digital,4,4
CMP_0000551,CUST_04487,2024-06-06,Service,Branch,12,3
CMP_0000552,CUST_03205,2024-09-19,Service,Digital,7,5
CMP_0000553,CUST_04292,2026-05-12,Service,Branch,9,5
CMP_0000554,CUST_06612,2024-04-18,Fees,Digital,4,5
CMP_0000555,CUST_06000,2025-06-11,Fees,Branch,9,2
CMP_0000556,CUST_05150,2024-09-09,Service,Phone,2,4
CMP_0000557,CUST_05290,2022-06-14,Fraud,Phone,18,4
CMP_0000558,CUST_06533,2025-01-06,KYC,Digital,12,2
CMP_0000559,CUST_04736,2024-10-09,Fees,Branch,10,4
CMP_0000560,CUST_03939,2025-02-13,KYC,Phone,6,5
CMP_0000561,CUST_10186,2026-01-18,KYC,Phone,2,3
CMP_0000562,CUST_05152,2023-02-22,Service,Digital,5,5
CMP_0000563,CUST_03958,2025-03-12,Fees,Phone,10,5
CMP_0000564,CUST_09512,2026-05-13,Service,Digital,6,5
CMP_0000565,CUST_03992,2023-10-01,Fees,Phone,3,4
CMP_0000566,CUST_06116,2026-01-14,KYC,Digital,18,5
CMP_0000567,CUST_01854,2022-02-10,Service,Digital,4,4
CMP_0000568,CUST_02311,2026-06-10,Service,Phone,5,2
CMP_0000569,CUST_00927,2022-08-27,Service,Phone,18,4
CMP_0000570,CUST_07357,2025-06-07,Service,Phone,4,4
CMP_0000571,CUST_03077,2022-02-19,Fraud,Phone,5,4
CMP_0000572,CUST_08451,2024-12-26,Service,Phone,9,5
CMP_0000573,CUST_01730,2025-07-21,Fees,Phone,6,5
CMP_0000574,CUST_08640,2024-11-03,Service,Branch,10,4
CMP_0000575,CUST_10105,2024-03-13,Fees,Digital,7,2
CMP_0000576,CUST_01983,2025-02-17,KYC,Phone,6,3
CMP_0000577,CUST_06543,2023-07-25,Fees,Branch,7,5
CMP_0000578,CUST_06888,2022-08-22,Fees,Branch,38,2
CMP_0000579,CUST_04873,2024-07-24,Service,Digital,4,3
CMP_0000580,CUST_07928,2022-02-10,Service,Phone,4,4
CMP_0000581,CUST_02912,2026-01-12,Fees,Phone,6,1
CMP_0000582,CUST_09662,2022-03-30,KYC,Branch,2,4
CMP_0000583,CUST_05071,2025-07-11,Service,Digital,16,5
CMP_0000584,CUST_03717,2026-06-21,Fees,Digital,1,2
CMP_0000585,CUST_00288,2022-12-06,Service,Digital,6,5
CMP_0000586,CUST_10049,2024-05-05,Service,Phone,1,5
CMP_0000587,CUST_02851,2022-10-28,KYC,Digital,4,3
CMP_0000588,CUST_05608,2022-01-31,Fees,Branch,10,5
CMP_0000589,CUST_04357,2023-07-16,Fraud,Phone,18,3
CMP_0000590,CUST_09753,2025-11-06,Service,Digital,2,4
CMP_0000591,CUST_01403,2023-10-16,KYC,Phone,20,3
CMP_0000592,CUST_01076,2022-04-22,Fees,Branch,17,3
CMP_0000593,CUST_10063,2022-03-01,KYC,Phone,15,4
CMP_0000594,CUST_09133,2023-02-16,Fees,Branch,10,4
CMP_0000595,CUST_06411,2022-04-07,Fraud,Branch,4,5
CMP_0000596,CUST_01119,2026-03-15,KYC,Branch,15,1
CMP_0000597,CUST_09392,2025-09-06,Fees,Branch,3,4
CMP_0000598,CUST_07394,2025-09-03,Service,Branch,12,4
CMP_0000599,CUST_07779,2022-08-13,KYC,Digital,3,2
CMP_0000600,CUST_01521,2022-04-03,Service,Branch,10,3
CMP_0000601,CUST_09859,2023-05-06,Service,Digital,12,4
CMP_0000602,CUST_02468,2026-03-09,Fees,Digital,2,1
CMP_0000603,CUST_10128,2023-12-13,KYC,Digital,8,4
CMP_0000604,CUST_03083,2022-12-26,Service,Phone,3,2
CMP_0000605,CUST_04710,2023-10-12,Fraud,Branch,4,5
CMP_0000606,CUST_08082,2023-01-12,KYC,Branch,2,4
CMP_0000607,CUST_05699,2022-02-21,Fees,Digital,56,3
CMP_0000608,CUST_02492,2022-07-07,Service,Phone,2,5
CMP_0000609,CUST_07608,2023-01-24,Service,Branch,11,5
CMP_0000610,CUST_00302,2024-11-29,Fees,Digital,8,5
CMP_0000611,CUST_10011,2026-03-30,Service,Digital,1,3
CMP_0000612,CUST_03804,2022-03-19,Fraud,Digital,8,4
CMP_0000613,CUST_07678,2023-12-25,Fraud,Branch,6,4
CMP_0000614,CUST_07610,2022-10-10,KYC,Phone,4,5
CMP_0000615,CUST_00862,2023-03-21,KYC,Digital,2,4
CMP_0000616,CUST_03404,2026-07-16,Service,Branch,3,3
CMP_0000617,CUST_01572,2024-05-04,KYC,Digital,10,3
CMP_0000618,CUST_09235,2025-11-01,KYC,Digital,4,3
CMP_0000619,CUST_07377,2026-06-27,KYC,Digital,6,4
CMP_0000620,CUST_05836,2023-05-09,Fees,Phone,1,2
CMP_0000621,CUST_00347,2026-01-11,Fees,Phone,13,5
CMP_0000622,CUST_08037,2024-05-14,Service,Branch,5,5
CMP_0000623,CUST_08136,2026-04-23,KYC,Phone,11,5
CMP_0000624,CUST_00831,2024-11-08,Fees,Phone,13,5
CMP_0000625,CUST_06421,2024-08-22,Fraud,Branch,7,5
CMP_0000626,CUST_02872,2025-11-13,Fees,Digital,6,2
CMP_0000627,CUST_00287,2023-08-20,KYC,Digital,9,5
CMP_0000628,CUST_07304,2024-07-22,Service,Digital,2,3
CMP_0000629,CUST_05206,2026-08-08,KYC,Phone,7,4
CMP_0000630,CUST_03501,2024-07-21,Service,Phone,14,3
CMP_0000631,CUST_08166,2023-08-07,Fees,Phone,4,2
CMP_0000632,CUST_08029,2023-02-06,Service,Phone,8,2
CMP_0000633,CUST_08041,2025-10-17,Service,Digital,8,5
CMP_0000634,CUST_08582,2024-11-13,KYC,Digital,8,5
CMP_0000635,CUST_03793,2022-03-29,Fraud,Phone,53,5
CMP_0000636,CUST_03876,2026-07-26,Service,Phone,1,4
CMP_0000637,CUST_06064,2023-06-12,Fees,Phone,40,2
CMP_0000638,CUST_03696,2022-01-19,Fees,Digital,41,1
CMP_0000639,CUST_07250,2023-12-10,Service,Branch,1,5
CMP_0000640,CUST_06270,2026-06-23,Service,Digital,4,1
CMP_0000641,CUST_05499,2024-07-28,Service,Digital,5,4
CMP_0000642,CUST_08889,2023-11-19,KYC,Branch,1,5
CMP_0000643,CUST_08839,2025-12-08,Service,Digital,8,1
CMP_0000644,CUST_09926,2023-01-29,Service,Branch,6,5
CMP_0000645,CUST_09063,2025-05-10,Service,Phone,7,3
CMP_0000646,CUST_08948,2022-01-19,Service,Phone,3,4
CMP_0000647,CUST_04057,2023-10-24,Service,Branch,4,4
CMP_0000648,CUST_04487,2022-09-20,Fraud,Digital,3,4
CMP_0000649,CUST_07338,2024-08-08,KYC,Phone,10,4
CMP_0000650,CUST_01716,2024-11-18,Fraud,Branch,10,5
CMP_0000651,CUST_04772,2025-05-28,Service,Digital,1,5
CMP_0000652,CUST_09574,2022-04-25,Service,Phone,39,2
CMP_0000653,CUST_06983,2026-03-10,Service,Branch,10,5
CMP_0000654,CUST_09359,2025-08-18,Fees,Branch,8,4
CMP_0000655,CUST_04014,2025-03-26,KYC,Phone,1,3
CMP_0000656,CUST_01371,2022-03-23,Fraud,Phone,3,3
CMP_0000657,CUST_09648,2024-01-11,KYC,Branch,8,3
CMP_0000658,CUST_03733,2022-05-01,Service,Branch,10,5
CMP_0000659,CUST_01360,2024-04-07,Fees,Digital,3,3
CMP_0000660,CUST_04901,2024-04-04,Service,Phone,5,4
CMP_0000661,CUST_02318,2022-07-29,Fees,Phone,2,4
CMP_0000662,CUST_05559,2025-04-07,Service,Digital,12,5
CMP_0000663,CUST_02539,2025-07-31,Fees,Phone,1,4
CMP_0000664,CUST_08782,2022-09-05,Fees,Digital,7,4
CMP_0000665,CUST_04075,2023-02-17,KYC,Digital,12,2
CMP_0000666,CUST_02196,2025-01-24,Service,Digital,6,4
CMP_0000667,CUST_09701,2023-11-24,Fees,Branch,5,4
CMP_0000668,CUST_02425,2023-06-04,Service,Phone,15,4
CMP_0000669,CUST_04250,2024-01-09,Service,Digital,12,2
CMP_0000670,CUST_05432,2026-06-28,Fees,Digital,13,2
CMP_0000671,CUST_10048,2025-01-27,Service,Branch,3,4
CMP_0000672,CUST_02849,2024-02-28,Fees,Branch,2,3
CMP_0000673,CUST_09211,2023-09-25,Fees,Phone,8,3
CMP_0000674,CUST_00210,2023-09-04,Service,Branch,2,5
CMP_0000675,CUST_08687,2022-10-31,Service,Branch,3,4
CMP_0000676,CUST_07418,2022-10-04,Fees,Phone,2,1
CMP_0000677,CUST_00523,2022-05-22,Fees,Phone,10,5
CMP_0000678,CUST_03258,2025-07-07,Service,Branch,4,5
CMP_0000679,CUST_06909,2026-05-17,Fraud,Digital,14,4
CMP_0000680,CUST_04103,2023-07-30,Fraud,Phone,3,4
CMP_0000681,CUST_09868,2024-06-03,Fees,Digital,1,5
CMP_0000682,CUST_01007,2022-02-03,Service,Branch,2,3
CMP_0000683,CUST_03406,2026-01-03,Fees,Branch,2,5
CMP_0000684,CUST_07108,2024-02-15,Fraud,Branch,2,4
CMP_0000685,CUST_02370,2023-11-26,KYC,Branch,3,5
CMP_0000686,CUST_09091,2025-05-03,Service,Phone,3,5
CMP_0000687,CUST_09995,2023-06-01,Service,Branch,3,1
CMP_0000688,CUST_04738,2024-05-08,Fees,Branch,4,3
CMP_0000689,CUST_10080,2026-08-01,Service,Digital,20,5
CMP_0000690,CUST_02007,2026-04-18,Service,Phone,7,2
CMP_0000691,CUST_08085,2024-08-29,KYC,Digital,23,4
CMP_0000692,CUST_07330,2026-01-25,Service,Branch,5,5
CMP_0000693,CUST_07280,2022-03-29,Fees,Digital,10,5
CMP_0000694,CUST_08106,2024-11-18,Fees,Phone,5,4
CMP_0000695,CUST_07268,2022-08-25,Service,Branch,5,3
CMP_0000696,CUST_02296,2023-04-20,Fees,Digital,3,5
CMP_0000697,CUST_01798,2023-01-24,Fraud,Phone,14,4
CMP_0000698,CUST_05857,2022-01-05,Service,Branch,8,4
CMP_0000699,CUST_07542,2024-08-28,KYC,Branch,1,4
CMP_0000700,CUST_00999,2025-06-01,KYC,Branch,3,2
CMP_0000701,CUST_06606,2025-12-23,Fees,Branch,1,4
CMP_0000702,CUST_01255,2025-03-07,Fraud,Digital,10,5
CMP_0000703,CUST_01418,2026-03-31,Fees,Branch,4,4
CMP_0000704,CUST_03491,2023-11-12,Service,Digital,10,4
CMP_0000705,CUST_06574,2025-05-19,KYC,Phone,7,4
CMP_0000706,CUST_08311,2023-02-24,Service,Branch,6,4
CMP_0000707,CUST_02894,2025-09-06,KYC,Phone,2,5
CMP_0000708,CUST_05091,2026-08-01,Service,Phone,13,4
CMP_0000709,CUST_02261,2024-05-25,KYC,Branch,3,3
CMP_0000710,CUST_07490,2024-02-08,Service,Digital,2,4
CMP_0000711,CUST_04458,2023-03-04,Fees,Phone,1,4
CMP_0000712,CUST_05420,2023-11-02,Fees,Branch,7,4
CMP_0000713,CUST_09817,2022-02-10,Service,Digital,4,4
CMP_0000714,CUST_04195,2025-08-23,Service,Phone,4,5
CMP_0000715,CUST_07022,2022-07-12,Fees,Branch,5,5
CMP_0000716,CUST_00435,2023-11-09,KYC,Digital,1,3
CMP_0000717,CUST_06202,2024-08-10,Service,Phone,3,4
CMP_0000718,CUST_03768,2023-10-22,Service,Phone,1,5
CMP_0000719,CUST_02878,2025-05-01,Fees,Digital,10,4
CMP_0000720,CUST_09527,2023-07-23,Fees,Phone,4,5
CMP_0000721,CUST_09541,2022-06-13,Service,Branch,1,3
CMP_0000722,CUST_03317,2022-11-14,Fees,Phone,7,2
CMP_0000723,CUST_03460,2024-08-13,Service,Branch,8,4
CMP_0000724,CUST_10050,2022-07-21,Service,Digital,1,3
CMP_0000725,CUST_07877,2023-08-20,Fraud,Branch,8,5
CMP_0000726,CUST_01502,2026-08-10,Fees,Phone,1,4
CMP_0000727,CUST_08385,2025-08-19,Fees,Branch,2,4
CMP_0000728,CUST_03109,2023-05-27,Fees,Phone,2,4
CMP_0000729,CUST_03798,2025-09-19,Service,Digital,4,5
CMP_0000730,CUST_05685,2023-09-19,Service,Phone,1,1
CMP_0000731,CUST_04946,2025-01-30,Service,Phone,8,4
CMP_0000732,CUST_08105,2026-04-06,Fees,Phone,3,3
CMP_0000733,CUST_10114,2024-07-05,Fraud,Digital,1,2
CMP_0000734,CUST_00527,2023-01-02,Fees,Branch,9,5
CMP_0000735,CUST_03746,2026-01-17,Fees,Phone,38,2
CMP_0000736,CUST_02284,2022-07-12,Service,Digital,8,1
CMP_0000737,CUST_08140,2022-07-11,Service,Phone,7,5
CMP_0000738,CUST_07145,2024-11-10,Service,Phone,16,5
CMP_0000739,CUST_06591,2022-01-24,Service,Phone,4,1
CMP_0000740,CUST_08248,2022-11-12,Service,Phone,8,5
CMP_0000741,CUST_03934,2024-12-20,Service,Phone,4,3
CMP_0000742,CUST_02990,2023-04-30,Service,Phone,4,4
CMP_0000743,CUST_03131,2023-12-28,Service,Digital,16,4
CMP_0000744,CUST_03871,2022-06-15,Fees,Branch,3,5
CMP_0000745,CUST_03951,2023-03-27,Fees,Digital,6,3
CMP_0000746,CUST_04219,2025-10-18,Service,Branch,13,4
CMP_0000747,CUST_01098,2024-01-24,Service,Digital,13,2
CMP_0000748,CUST_08323,2026-07-16,Fees,Branch,2,5
CMP_0000749,CUST_03647,2024-10-18,Fees,Digital,30,2
CMP_0000750,CUST_01371,2023-11-03,Service,Phone,4,5
CMP_0000751,CUST_05737,2023-07-06,Service,Digital,21,3
CMP_0000752,CUST_03617,2022-04-04,Service,Branch,1,4
CMP_0000753,CUST_06655,2023-09-18,Service,Branch,6,5
CMP_0000754,CUST_02146,2022-12-06,Fees,Branch,1,4
CMP_0000755,CUST_08597,2025-03-29,Fraud,Digital,5,4
CMP_0000756,CUST_01855,2022-05-19,Fees,Branch,3,3
CMP_0000757,CUST_05192,2024-11-05,KYC,Phone,10,5
CMP_0000758,CUST_04601,2024-07-19,Fraud,Branch,4,3
CMP_0000759,CUST_01697,2026-02-23,Service,Phone,10,4
CMP_0000760,CUST_06546,2025-02-05,Service,Digital,3,2
CMP_0000761,CUST_02144,2022-06-26,Fees,Branch,2,5
CMP_0000762,CUST_02827,2023-06-10,Service,Branch,9,4
CMP_0000763,CUST_00925,2024-11-06,Fees,Digital,24,5
CMP_0000764,CUST_07612,2023-05-26,Service,Digital,4,4
CMP_0000765,CUST_05646,2023-10-10,Fees,Phone,32,2
CMP_0000766,CUST_01437,2022-08-06,Service,Digital,6,4
CMP_0000767,CUST_00420,2024-05-13,KYC,Digital,6,3
CMP_0000768,CUST_01197,2024-02-11,KYC,Branch,61,3
CMP_0000769,CUST_01500,2022-08-01,Fees,Digital,10,3
CMP_0000770,CUST_00458,2023-09-23,Service,Phone,4,4
CMP_0000771,CUST_01071,2026-07-28,KYC,Phone,5,5
CMP_0000772,CUST_00233,2024-06-25,Service,Branch,4,4
CMP_0000773,CUST_07678,2023-03-23,KYC,Branch,2,3
CMP_0000774,CUST_00063,2024-11-07,Service,Digital,2,4
CMP_0000775,CUST_10103,2023-04-17,Service,Branch,7,5
CMP_0000776,CUST_05260,2026-02-28,KYC,Digital,14,5
CMP_0000777,CUST_06085,2022-04-20,Service,Branch,8,4
CMP_0000778,CUST_00461,2023-01-21,Fees,Branch,6,2
CMP_0000779,CUST_02810,2025-06-14,KYC,Phone,11,4
CMP_0000780,CUST_04533,2025-03-17,Service,Digital,47,1
CMP_0000781,CUST_04648,2025-11-01,Service,Phone,10,3
CMP_0000782,CUST_09552,2026-03-29,Service,Branch,4,5
CMP_0000783,CUST_03265,2024-04-07,Fees,Digital,6,2
CMP_0000784,CUST_09302,2024-12-11,Service,Branch,50,4
CMP_0000785,CUST_06329,2024-04-10,Service,Branch,5,5
CMP_0000786,CUST_09255,2025-07-10,Service,Branch,2,5
CMP_0000787,CUST_03504,2022-08-26,KYC,Phone,19,5
CMP_0000788,CUST_05207,2022-07-01,Fees,Digital,14,4
CMP_0000789,CUST_01239,2022-08-28,Service,Digital,57,4
CMP_0000790,CUST_07501,2024-05-13,Fees,Branch,35,3
CMP_0000791,CUST_00214,2025-09-08,Service,Digital,6,5
CMP_0000792,CUST_03174,2024-08-19,KYC,Digital,8,5
CMP_0000793,CUST_04497,2023-03-16,Service,Branch,11,3
CMP_0000794,CUST_01445,2024-08-22,Service,Digital,6,4
CMP_0000795,CUST_09754,2024-05-05,Fraud,Digital,3,3
CMP_0000796,CUST_06246,2022-04-20,Fees,Phone,8,5
CMP_0000797,CUST_07533,2024-06-08,KYC,Digital,6,5
CMP_0000798,CUST_00604,2022-06-07,KYC,Phone,3,5
CMP_0000799,CUST_09700,2022-03-09,Fees,Phone,1,4
CMP_0000800,CUST_04064,2023-01-05,Service,Digital,2,3
CMP_0000801,CUST_08275,2026-04-17,Service,Branch,4,2
CMP_0000802,CUST_02876,2022-08-10,Service,Branch,9,2
CMP_0000803,CUST_05384,2022-02-02,Fees,Branch,12,4
CMP_0000804,CUST_01078,2022-03-20,Service,Branch,6,3
CMP_0000805,CUST_09266,2023-11-18,Service,Digital,3,5
CMP_0000806,CUST_04191,2026-06-20,Service,Phone,3,4
CMP_0000807,CUST_06939,2024-12-07,Fraud,Digital,7,5
CMP_0000808,CUST_06512,2024-02-28,Fees,Branch,4,1
CMP_0000809,CUST_06648,2023-12-17,KYC,Phone,6,3
CMP_0000810,CUST_08290,2025-12-05,Fees,Branch,1,4
CMP_0000811,CUST_06809,2022-07-18,KYC,Phone,5,3
CMP_0000812,CUST_07151,2025-12-21,Service,Digital,5,4
CMP_0000813,CUST_01587,2025-01-22,Fees,Digital,3,3
CMP_0000814,CUST_03475,2022-12-23,Service,Branch,6,4
CMP_0000815,CUST_01471,2023-10-17,Service,Branch,1,5
CMP_0000816,CUST_07470,2023-04-23,Service,Digital,12,5
CMP_0000817,CUST_03230,2023-08-19,Service,Branch,4,3
CMP_0000818,CUST_03898,2023-07-14,Fees,Branch,2,1
CMP_0000819,CUST_04984,2023-07-31,KYC,Branch,4,3
CMP_0000820,CUST_05947,2026-07-03,Service,Branch,3,2
CMP_0000821,CUST_09069,2026-04-05,Fees,Digital,13,3
CMP_0000822,CUST_02107,2026-02-15,KYC,Branch,14,3
CMP_0000823,CUST_03696,2025-12-27,Fees,Phone,5,3
CMP_0000824,CUST_05760,2026-04-18,Service,Branch,9,4
CMP_0000825,CUST_01088,2024-06-22,Service,Branch,8,4
CMP_0000826,CUST_01279,2022-07-11,Fees,Phone,9,4
