Loan_ID,Customer_ID,Product,Disbursement_Date,Loan_Amount,Interest_Rate,Tenure,DPD_Days,NPA_Flag,NPA_Flag_raw
LOAN_0000314,CUST_08317,Personal,2023-12-11,277718.53,13.03,48,9,N,N
LOAN_0000315,CUST_08765,Home,2023-10-19,3169498.32,9.31,240,3,N,N
LOAN_0000316,CUST_01622,Home,2025-08-06,2832052.02,10.43,120,2,N,N
LOAN_0000317,CUST_06871,Auto,2025-12-28,2412685.27,12.63,36,1,N,N
LOAN_0000318,CUST_03336,Home,2022-08-23,8530270.06,9.1,300,95,Y,Y
LOAN_0000319,CUST_05188,Auto,2024-10-21,997280.44,12.96,60,1,N,N
LOAN_0000320,CUST_05837,Education,2024-12-12,1432459.94,12.41,84,12,N,N
LOAN_0000321,CUST_06809,Personal,2026-04-24,238461.56,11.67,60,5,N,N
LOAN_0000322,CUST_04665,Education,2021-08-06,1129542.87,8.82,84,150,Y,Y
LOAN_0000323,CUST_08812,Auto,2021-08-10,2414737.97,12.82,72,2,N,N
LOAN_0000324,CUST_02133,Home,2022-05-19,9916559.71,8.85,180,4,N,N
LOAN_0000325,CUST_05066,Personal,2021-11-25,253411.8,13.5,36,2,N,N
LOAN_0000326,CUST_00690,Auto,2024-04-27,636487.97,8.24,60,10,N,N
LOAN_0000327,CUST_05762,Education,2022-10-11,477598.17,9.87,120,5,N,N
LOAN_0000328,CUST_07723,Personal,2022-06-15,1472564.66,13.01,60,4,N,N
LOAN_0000329,CUST_06200,Auto,2022-10-15,1564145.48,12.35,72,20,N,N
LOAN_0000330,CUST_09711,Auto,2022-02-19,620507.94,12.54,72,0,N,N
LOAN_0000331,CUST_04150,Personal,2021-12-27,745129.01,12.36,24,3,N,N
LOAN_0000332,CUST_01236,Personal,2024-08-27,416525.48,16.66,48,1,N,N
LOAN_0000333,CUST_00817,Personal,2024-02-10,846604.71,15.67,48,17,N,N
LOAN_0000334,CUST_09459,Personal,2024-07-27,930799.65,17.03,24,60,N,N
LOAN_0000335,CUST_06192,Auto,2022-05-27,451747.79,8.85,72,1,N,N
LOAN_0000336,CUST_03592,Personal,2024-12-23,424498.41,17.63,48,8,N,N
LOAN_0000337,CUST_03418,Personal,2022-02-12,1038971.7,17.47,48,4,N,N
LOAN_0000338,CUST_08665,Auto,2025-10-12,1013098.69,12.69,36,2,N,N
LOAN_0000339,CUST_00306,Auto,2026-02-16,1519968.79,12.17,60,6,N,N
LOAN_0000340,CUST_02609,Personal,2022-05-22,671519.37,12.93,60,3,N,N
LOAN_0000341,CUST_04524,Personal,2023-10-16,1451799.96,15.15,48,9,N,N
LOAN_0000342,CUST_08837,Education,2023-06-02,960369.09,12.0,60,1,N,N
LOAN_0000343,CUST_03076,Home,2023-03-31,9568219.68,8.98,120,9,N,N
LOAN_0000344,CUST_09259,Personal,2023-09-03,1399160.48,17.13,60,3,N,N
LOAN_0000345,CUST_04482,Home,2024-05-10,4925048.75,8.86,180,1,N,N
LOAN_0000346,CUST_01700,Personal,2025-11-20,1195808.46,12.8,60,2,N,N
LOAN_0000347,CUST_9999,Home,2025-01-16,4812681.86,9.93,240,0,N,N
LOAN_0000348,CUST_07355,Personal,2023-11-30,647653.23,11.22,60,5,N,N
LOAN_0000349,CUST_07830,Education,2024-10-16,1243591.26,9.09,120,5,N,N
LOAN_0000350,CUST_02232,Home,2022-01-22,6501097.71,8.67,240,14,N,N
LOAN_0000351,CUST_05297,Home,2023-08-06,5778525.04,9.38,240,0,N,N
LOAN_0000352,CUST_01113,Auto,2026-07-14,1997283.47,9.72,72,3,N,N
LOAN_0000353,CUST_09756,Auto,2022-02-01,949147.63,9.59,60,12,N,N
LOAN_0000354,CUST_04198,Home,2021-08-05,5158325.77,8.17,120,1,N,N
LOAN_0000355,CUST_05534,Personal,2023-11-29,756915.29,12.94,36,9,N,N
LOAN_0000356,CUST_09243,Auto,2023-11-07,1723882.03,12.46,48,1,N,N
LOAN_0000357,CUST_02571,Auto,2021-03-04,1652459.94,10.18,72,6,N,N
LOAN_0000358,CUST_06054,Auto,2024-04-15,1911419.67,9.26,36,23,N,N
LOAN_0000359,CUST_03906,Auto,2023-03-17,1193224.11,8.63,36,0,N,N
LOAN_0000360,CUST_02123,Home,2024-05-24,6191094.64,10.11,180,2,N,N
LOAN_0000361,CUST_06467,Personal,2023-02-21,1305802.22,16.04,36,10,N,N
LOAN_0000362,CUST_00761,Personal,2025-03-23,573364.79,15.49,48,4,N,N
LOAN_0000363,CUST_04906,Auto,2022-08-19,1494526.98,12.25,48,9,N,N
LOAN_0000364,CUST_09650,Education,2022-05-29,1885313.94,8.55,84,0,N,N
LOAN_0000365,CUST_07286,Personal,2025-11-15,1182917.12,12.22,24,5,N,N
LOAN_0000366,CUST_05216,Auto,2025-01-03,1275045.64,10.71,48,2,N,N
LOAN_0000367,CUST_09410,Home,2024-08-17,6410764.81,10.43,180,0,N,N
LOAN_0000368,CUST_07853,Home,2025-08-22,3656490.63,7.85,120,38,N,N
LOAN_0000369,CUST_08662,Home,2023-01-22,4061664.7,9.16,180,1,N,N
LOAN_0000370,CUST_02841,Home,2023-09-09,2892479.46,10.14,240,4,N,N
LOAN_0000371,CUST_09697,Auto,2024-09-06,580559.67,12.08,36,19,N,N
LOAN_0000372,CUST_01716,Auto,2025-08-28,1662392.75,11.88,48,0,N,N
LOAN_0000373,CUST_08066,Personal,2025-04-02,786913.35,12.27,36,41,N,N
LOAN_0000374,CUST_05466,Personal,2023-01-27,1310222.1,17.63,60,17,N,N
LOAN_0000375,CUST_02195,Auto,2021-09-27,716932.58,10.75,60,1,N,N
LOAN_0000376,CUST_01404,Personal,2022-11-19,1234599.28,17.84,24,8,N,N
LOAN_0000377,CUST_08119,Auto,2025-12-04,1816851.04,8.92,72,0,N,N
LOAN_0000378,CUST_07883,Home,2022-03-29,9289545.33,7.28,240,7,N,N
LOAN_0000379,CUST_06168,Personal,2022-07-31,937250.44,17.65,24,1,N,N
LOAN_0000380,CUST_02824,Education,2022-02-28,1961829.85,9.51,60,2,N,N
LOAN_0000381,CUST_06236,Personal,2022-12-05,1226904.06,11.86,48,1,N,N
LOAN_0000382,CUST_02322,Home,2025-04-06,6730843.37,7.2,300,5,N,N
LOAN_0000383,CUST_04927,Personal,2021-12-06,223960.3,13.65,48,7,N,N
LOAN_0000384,CUST_03824,Personal,2023-10-26,1425393.11,16.2,24,20,N,N
LOAN_0000385,CUST_01723,Auto,2023-01-26,2100708.13,8.86,36,2,N,N
LOAN_0000386,CUST_02998,Home,2021-08-31,6628461.4,10.06,240,1,N,N
LOAN_0000387,CUST_04789,Home,2021-08-02,7621542.1,7.8,180,1,N,N
LOAN_0000388,CUST_03107,Home,2026-06-03,6874244.91,7.94,300,12,N,N
LOAN_0000389,CUST_07775,Auto,2026-04-23,747098.72,8.9,60,2,N,N
LOAN_0000390,CUST_05164,Home,2026-01-23,6289415.7,8.02,180,6,N,N
LOAN_0000391,CUST_03237,Personal,2023-04-18,102272.99,11.84,36,5,N,N
LOAN_0000392,CUST_08625,Personal,2021-02-17,457016.81,15.74,48,9,N,N
LOAN_0000393,CUST_09998,Personal,2023-08-25,395814.74,14.96,60,2,N,N
LOAN_0000394,CUST_05197,Personal,2026-02-12,1092681.94,11.75,24,7,N,N
LOAN_0000395,CUST_03363,Education,2021-12-02,1862360.6,9.92,84,3,N,N
LOAN_0000396,CUST_06148,Personal,2023-04-08,200982.78,13.63,36,10,N,N
LOAN_0000397,CUST_03962,Home,2023-11-23,2336078.45,8.43,180,9,N,N
LOAN_0000398,CUST_04824,Personal,2022-07-08,364224.87,14.8,60,24,N,N
LOAN_0000399,CUST_04673,Personal,2026-02-22,575199.5,15.15,36,120,Y,Y
LOAN_0000400,CUST_08847,Home,2025-10-12,7291225.1,8.19,300,6,N,N
LOAN_0000401,CUST_07328,Home,2025-02-16,4110146.55,9.95,120,0,N,N
LOAN_0000402,CUST_00041,Home,2024-03-24,7745181.03,8.54,120,5,N,N
LOAN_0000403,CUST_06143,Education,2023-02-18,1162866.89,9.92,84,2,N,N
LOAN_0000404,CUST_08329,Personal,2026-02-22,996380.99,16.69,60,5,N,N
LOAN_0000405,CUST_05790,Personal,2026-03-11,344751.79,16.58,48,10,N,N
LOAN_0000406,CUST_05921,Personal,2025-09-11,813167.33,17.36,60,13,N,N
LOAN_0000407,CUST_07199,Auto,2025-04-08,444147.0,10.22,72,75,N,N
LOAN_0000408,CUST_03851,Auto,2022-11-27,1712102.06,10.16,60,8,N,N
LOAN_0000409,CUST_06714,Home,2025-09-11,2985731.04,8.86,180,9,N,N
LOAN_0000410,CUST_08826,Home,2024-01-27,4859391.86,10.23,120,7,N,N
LOAN_0000411,CUST_06718,Home,2023-07-27,3549679.5,8.46,120,3,N,N
LOAN_0000412,CUST_09521,Home,2024-10-21,8156516.72,7.03,300,13,N,N
LOAN_0000413,CUST_04626,Home,2021-07-06,8761671.06,8.42,120,6,N,N
LOAN_0000414,CUST_00072,Personal,2021-12-28,1069313.73,15.87,48,0,N,N
LOAN_0000415,CUST_03210,Home,2021-01-09,4305016.75,7.83,300,28,N,N
LOAN_0000416,CUST_07354,Home,2023-06-12,9823231.76,7.02,300,0,N,N
LOAN_0000417,CUST_10069,Personal,2024-05-19,265806.39,12.18,60,6,N,N
LOAN_0000418,CUST_00201,Home,2023-07-01,4961682.51,9.23,180,12,N,N
LOAN_0000419,CUST_04735,Home,2025-08-10,3881723.6,9.38,240,1,N,N
LOAN_0000420,CUST_07807,Home,2024-10-03,7102161.12,8.78,120,1,N,N
LOAN_0000421,CUST_02582,Home,2021-10-28,6256829.81,10.0,300,6,N,N
LOAN_0000422,CUST_09301,Education,2021-09-24,453484.01,11.27,120,2,N,N
LOAN_0000423,CUST_03422,Personal,2023-04-24,147719.05,15.85,48,0,N,N
LOAN_0000424,CUST_01545,Auto,2022-09-13,979387.9,10.01,36,6,N,N
LOAN_0000425,CUST_08325,Auto,2022-09-17,683602.95,11.49,72,0,N,N
LOAN_0000426,CUST_00469,Personal,2021-02-22,762456.95,15.57,60,4,N,N
LOAN_0000427,CUST_00623,Home,2022-02-13,4731230.69,10.25,300,1,N,N
LOAN_0000428,CUST_01579,Education,2025-06-05,888516.04,7.66,84,3,N,N
LOAN_0000429,CUST_04115,Home,2021-02-18,6859840.44,7.35,180,0,N,N
LOAN_0000430,CUST_02699,Personal,2024-12-10,1286076.08,15.73,48,6,N,N
LOAN_0000431,CUST_06020,Auto,2025-10-01,1384181.65,8.33,48,0,N,N
LOAN_0000432,CUST_03880,Personal,2024-02-13,1146886.52,12.24,36,95,Y,Y
LOAN_0000433,CUST_08683,Personal,2025-12-20,313689.62,12.64,24,8,N,N
LOAN_0000434,CUST_04232,Personal,2023-07-02,1065010.77,14.49,60,9,N,N
LOAN_0000435,CUST_06827,Home,2025-04-09,9942653.17,8.45,300,13,N,N
LOAN_0000436,CUST_07906,Auto,2026-01-21,1028631.17,8.46,36,4,N,N
LOAN_0000437,CUST_05558,Home,2022-03-21,7354233.77,9.04,240,52,N,N
LOAN_0000438,CUST_05513,Personal,2023-01-12,872543.76,16.87,60,1,N,N
LOAN_0000439,CUST_06957,Education,2022-06-11,762204.18,10.3,84,1,N,N
LOAN_0000440,CUST_08384,Personal,2023-05-19,242539.23,16.71,24,150,Y,Y
LOAN_0000441,CUST_02054,Education,2025-07-28,1305743.53,8.67,84,17,N,N
LOAN_0000442,CUST_03517,Auto,2026-01-01,1722309.34,9.48,72,25,N,N
LOAN_0000443,CUST_06417,Auto,2023-05-18,1267329.04,9.3,60,7,N,N
LOAN_0000444,CUST_09369,Personal,2023-02-07,1041921.8,17.34,36,1,N,N
LOAN_0000445,CUST_05857,Personal,2021-08-24,434343.47,16.03,60,1,N,N
LOAN_0000446,CUST_02202,Home,2023-09-21,3049321.04,8.92,120,11,N,N
LOAN_0000447,CUST_09645,Home,2025-07-03,3009732.88,7.77,180,5,N,N
LOAN_0000448,CUST_06638,Personal,2025-10-14,1069814.05,14.89,48,1,N,N
LOAN_0000449,CUST_04247,Personal,2022-06-16,505525.76,16.07,36,3,N,N
LOAN_0000450,CUST_04050,Personal,2023-04-27,327477.26,14.07,60,17,N,N
LOAN_0000451,CUST_07310,Home,2022-02-06,7293216.49,9.11,180,2,N,N
LOAN_0000452,CUST_03736,Personal,2024-05-30,1216185.45,15.92,60,0,N,N
LOAN_0000453,CUST_09851,Home,2026-06-29,2025459.83,9.96,180,15,N,N
LOAN_0000454,CUST_08256,Personal,2025-06-23,965382.18,14.28,36,2,N,N
LOAN_0000455,CUST_06110,Education,2024-01-15,577632.07,11.02,84,0,N,N
LOAN_0000456,CUST_08758,Home,2023-06-13,7827869.43,9.0,180,19,N,N
LOAN_0000457,CUST_08644,Home,2026-06-29,8229111.12,9.93,300,4,N,N
LOAN_0000458,CUST_05330,Personal,2021-12-11,1018712.73,17.62,48,6,N,N
LOAN_0000459,CUST_07454,Auto,2022-04-08,1878805.95,11.31,36,1,N,N
LOAN_0000460,CUST_06169,Home,2021-05-04,4488057.69,7.24,120,0,N,N
LOAN_0000461,CUST_07066,Personal,2026-02-13,1440573.37,16.99,48,7,N,N
LOAN_0000462,CUST_07773,Home,2021-01-26,7785759.21,10.17,180,19,N,N
LOAN_0000463,CUST_05241,Auto,2021-08-22,1137702.6,8.74,60,7,N,N
LOAN_0000464,CUST_00011,Home,2023-05-15,3638192.54,7.16,180,120,Y,Y
LOAN_0000465,CUST_10034,Home,2024-04-24,6004466.33,10.01,300,2,N,N
LOAN_0000466,CUST_02145,Auto,2024-01-31,1208775.44,8.62,72,2,N,N
LOAN_0000467,CUST_02866,Home,2021-06-22,6274546.75,9.3,240,150,Y,Y
LOAN_0000468,CUST_05893,Auto,2025-04-15,1108570.55,10.52,72,0,N,N
LOAN_0000469,CUST_02639,Education,2024-11-29,282110.2,12.33,84,18,N,N
LOAN_0000470,CUST_08726,Home,2025-01-11,7775442.25,8.52,240,0,N,N
LOAN_0000471,CUST_00255,Auto,2023-09-23,2286200.54,11.1,60,1,N,N
LOAN_0000472,CUST_01596,Home,2024-08-20,8050218.52,10.09,120,5,N,N
LOAN_0000473,CUST_09437,Personal,2021-10-20,905444.11,15.66,24,4,N,N
LOAN_0000474,CUST_00903,Home,2025-01-25,6121916.13,9.91,240,2,N,N
LOAN_0000475,CUST_06260,Home,2024-08-07,5126598.6,8.09,300,5,N,N
LOAN_0000476,CUST_03066,Auto,2024-11-06,960167.09,10.49,36,3,N,N
LOAN_0000477,CUST_03833,Personal,2026-06-24,882990.48,16.2,60,3,N,N
LOAN_0000478,CUST_01700,Home,2023-10-04,8341586.7,7.7,180,75,N,N
LOAN_0000479,CUST_06088,Home,2025-09-03,2059658.29,8.04,180,0,N,N
LOAN_0000480,CUST_01712,Home,2021-01-23,6132592.04,8.99,240,1,N,N
LOAN_0000481,CUST_09215,Education,2026-06-19,1477757.37,9.32,60,7,N,N
LOAN_0000482,CUST_01073,Auto,2021-10-04,2427775.88,9.47,48,7,N,N
LOAN_0000483,CUST_02269,Personal,2026-06-11,1171957.86,13.9,36,5,N,N
LOAN_0000484,CUST_00908,Personal,2022-02-25,1215167.41,16.95,48,5,N,N
LOAN_0000485,CUST_07639,Home,2021-02-21,6836344.65,9.07,180,7,N,N
LOAN_0000486,CUST_10011,Personal,2021-10-29,675732.8,12.16,60,11,N,N
LOAN_0000487,CUST_05738,Auto,2022-08-16,1147798.52,9.28,60,0,N,N
LOAN_0000488,CUST_06586,Home,2022-12-27,7409611.62,10.19,240,11,N,N
LOAN_0000489,CUST_00483,Home,2023-04-19,5014914.31,8.22,240,6,N,N
LOAN_0000490,CUST_08638,Personal,2024-07-16,142918.85,14.96,24,26,N,N
LOAN_0000491,CUST_07930,Personal,2023-11-03,554059.39,17.53,48,41,N,N
LOAN_0000492,CUST_09285,Auto,2025-06-15,1008688.87,12.65,60,1,N,N
LOAN_0000493,CUST_06828,Home,2022-11-20,2587667.68,7.23,120,5,N,N
LOAN_0000494,CUST_00498,Home,2022-03-21,9543285.84,9.79,180,2,N,N
LOAN_0000495,CUST_05893,Personal,2022-07-05,883606.42,16.5,36,1,N,N
LOAN_0000496,CUST_08622,Home,2025-12-19,4073006.57,8.51,300,3,N,N
LOAN_0000497,CUST_05212,Personal,2023-03-24,889056.32,13.65,48,22,N,N
LOAN_0000498,CUST_04587,Personal,2026-02-21,461250.75,17.91,36,0,N,N
LOAN_0000499,CUST_09561,Home,2023-04-22,8217609.95,8.7,120,23,N,N
LOAN_0000500,CUST_05849,Auto,2021-12-04,1952879.54,12.17,60,14,N,N
LOAN_0000501,CUST_05449,Education,2021-03-05,465990.31,10.59,120,7,N,N
LOAN_0000502,CUST_07918,Education,2021-11-28,200519.95,10.52,84,8,N,N
LOAN_0000503,CUST_00432,Education,2025-08-12,375905.15,10.28,120,1,N,N
LOAN_0000504,CUST_01843,Home,2023-12-20,5508866.4,9.11,240,1,N,N
LOAN_0000505,CUST_00730,Education,2026-06-24,1192734.41,9.59,120,2,N,N
LOAN_0000506,CUST_06982,Education,2023-12-21,1468064.2,11.05,120,3,N,N
LOAN_0000507,CUST_07104,Auto,2023-03-30,2302905.41,10.67,72,1,N,N
LOAN_0000508,CUST_00765,Home,2024-12-16,2266473.37,7.35,300,15,N,N
LOAN_0000509,CUST_00782,Auto,2022-04-11,1533119.19,9.02,36,4,N,N
LOAN_0000510,CUST_00854,Personal,2026-01-11,653390.17,15.11,48,1,N,N
LOAN_0000511,CUST_03063,Education,2025-06-18,429396.52,11.95,84,10,N,N
LOAN_0000512,CUST_09451,Personal,2022-09-05,1356037.6,12.36,48,1,N,N
LOAN_0000513,CUST_00310,Home,2023-05-20,7726455.43,7.2,300,2,N,N
LOAN_0000514,CUST_07256,Auto,2025-11-13,537440.68,11.83,72,3,N,N
LOAN_0000515,CUST_03369,Personal,2023-11-12,628728.91,11.94,48,14,N,N
LOAN_0000516,CUST_04631,Personal,2023-01-19,237129.91,12.96,48,3,N,N
LOAN_0000517,CUST_04993,Auto,2025-10-13,852711.96,8.19,60,11,N,N
LOAN_0000518,CUST_01955,Home,2023-06-10,5176734.43,8.2,240,0,N,N
LOAN_0000519,CUST_07837,Personal,2023-02-22,1287862.68,14.94,24,6,N,N
LOAN_0000520,CUST_00178,Home,2025-04-22,7711633.58,9.12,120,13,N,N
LOAN_0000521,CUST_02903,Auto,2023-05-16,957848.44,11.09,72,15,N,N
LOAN_0000522,CUST_05229,Education,2021-04-19,1887296.68,10.87,84,4,N,N
LOAN_0000523,CUST_01913,Personal,2023-09-24,1395465.97,12.28,48,0,N,N
LOAN_0000524,CUST_06491,Home,2023-06-16,7182449.97,9.18,180,4,N,N
LOAN_0000525,CUST_01809,Auto,2023-07-07,2131735.52,8.89,60,1,N,N
LOAN_0000526,CUST_07913,Auto,2024-04-02,1722102.76,9.15,36,24,N,N
LOAN_0000527,CUST_02639,Personal,2025-06-20,572339.13,15.24,36,1,N,N
LOAN_0000528,CUST_09800,Auto,2023-07-01,1613965.18,9.41,72,12,N,N
LOAN_0000529,CUST_00889,Home,2026-07-03,4902384.27,7.34,180,6,N,N
LOAN_0000530,CUST_02064,Education,2023-02-03,552241.82,9.63,84,24,N,N
LOAN_0000531,CUST_07767,Personal,2022-10-22,255982.16,14.2,60,6,N,N
LOAN_0000532,CUST_06307,Home,2026-02-26,6190814.34,8.56,180,2,N,N
LOAN_0000533,CUST_05850,Auto,2024-01-24,1720324.35,11.4,36,21,N,N
LOAN_0000534,CUST_10190,Education,2025-03-26,543120.0,8.37,60,1,N,N
LOAN_0000535,CUST_02016,Home,2023-07-08,3802274.23,8.06,240,2,N,N
LOAN_0000536,CUST_00749,Auto,2024-03-02,2029439.99,10.41,60,3,N,N
LOAN_0000537,CUST_04318,Personal,2025-03-22,1481436.36,16.54,48,22,N,N
LOAN_0000538,CUST_04256,Personal,2022-11-01,436854.54,16.35,48,18,N,N
LOAN_0000539,CUST_08381,Personal,2024-10-26,1459284.57,12.58,24,1,N,N
LOAN_0000540,CUST_01697,Home,2024-06-06,2185892.47,8.08,180,2,N,N
LOAN_0000541,CUST_06046,Personal,2022-02-15,954516.56,14.37,60,1,N,N
LOAN_0000542,CUST_08228,Auto,2024-04-28,617187.32,9.01,48,34,N,N
LOAN_0000543,CUST_01583,Home,2025-10-22,6766257.73,7.58,300,3,N,N
LOAN_0000544,CUST_03106,Home,2023-04-22,2202149.62,7.53,180,11,N,N
LOAN_0000545,CUST_00168,Personal,2026-01-28,1462016.9,14.56,60,18,N,N
LOAN_0000546,CUST_09065,Education,2025-07-25,1603057.64,11.05,120,1,N,N
LOAN_0000547,CUST_05225,Auto,2023-11-15,448519.67,12.58,36,9,N,N
LOAN_0000548,CUST_08004,Personal,2022-05-22,1282742.34,13.13,48,3,N,N
LOAN_0000549,CUST_06549,Home,2022-04-15,8876671.8,7.68,180,0,N,N
LOAN_0000550,CUST_07155,Home,2023-01-21,7293811.01,8.39,240,3,N,N
LOAN_0000551,CUST_05375,Personal,2026-05-26,191616.69,17.06,48,1,N,N
LOAN_0000552,CUST_05653,Personal,2023-08-25,797171.93,16.99,60,8,N,N
LOAN_0000553,CUST_01274,Home,2026-02-15,2700839.96,9.79,240,1,N,N
LOAN_0000554,CUST_04787,Personal,2025-12-11,634766.68,16.58,48,0,N,N
LOAN_0000555,CUST_06743,Home,2023-06-02,9282690.63,9.21,300,1,N,N
LOAN_0000556,CUST_02798,Personal,2025-02-01,120610.69,16.15,36,27,N,N
LOAN_0000557,CUST_00469,Auto,2023-02-05,2087953.51,10.79,36,2,N,N
LOAN_0000558,CUST_09889,Auto,2022-03-20,2182361.52,10.14,48,24,N,N
LOAN_0000559,CUST_05400,Auto,2021-06-17,781912.65,12.07,36,14,N,N
LOAN_0000560,CUST_02601,Personal,2022-08-11,999611.56,17.56,36,6,N,N
LOAN_0000561,CUST_05042,Education,2023-10-16,414145.07,8.95,60,7,N,N
LOAN_0000562,CUST_07327,Personal,2024-04-16,183541.24,10.76,24,12,N,N
LOAN_0000563,CUST_10138,Auto,2024-06-29,1332600.16,9.02,36,0,N,N
LOAN_0000564,CUST_06100,Home,2024-02-22,7923409.82,7.14,240,3,N,N
LOAN_0000565,CUST_02159,Home,2025-10-30,4691410.79,7.68,120,3,N,N
LOAN_0000566,CUST_07049,Home,2025-03-20,2993888.86,9.99,180,5,N,N
LOAN_0000567,CUST_09977,Personal,2023-10-06,1174684.39,12.35,48,1,N,N
LOAN_0000568,CUST_07431,Personal,2024-06-29,1136899.84,10.82,48,3,N,N
LOAN_0000569,CUST_06359,Personal,2024-05-01,388825.99,17.38,48,9,N,N
LOAN_0000570,CUST_00293,Personal,2026-01-11,514809.71,16.6,36,150,Y,Y
LOAN_0000571,CUST_07171,Auto,2025-08-28,1845663.32,11.71,72,3,N,N
LOAN_0000572,CUST_10118,Home,2023-03-05,3704603.16,10.33,120,9,N,N
LOAN_0000573,CUST_08542,Personal,2024-09-19,121865.44,11.84,48,16,N,N
LOAN_0000574,CUST_08170,Auto,2021-04-25,904436.96,10.92,60,1,N,N
LOAN_0000575,CUST_09184,Personal,2024-06-18,881173.19,16.68,36,0,N,N
LOAN_0000576,CUST_02092,Home,2022-11-12,7497242.9,8.2,180,5,N,N
LOAN_0000577,CUST_04748,Auto,2021-04-24,1665257.56,10.75,72,4,N,N
LOAN_0000578,CUST_10057,Home,2025-09-28,9225862.66,8.04,300,9,N,N
LOAN_0000579,CUST_00712,Education,2023-10-13,1375962.18,8.48,60,4,N,N
LOAN_0000580,CUST_02995,Home,2022-06-13,8521445.11,10.15,300,5,N,N
LOAN_0000581,CUST_05950,Personal,2026-06-06,1136440.43,12.37,36,6,N,N
LOAN_0000582,CUST_09972,Home,2023-09-16,8238886.09,9.69,240,17,N,N
LOAN_0000583,CUST_03454,Education,2022-07-22,1459731.69,12.01,84,47,N,N
LOAN_0000584,CUST_06017,Auto,2026-04-20,1931692.11,12.67,60,13,N,N
LOAN_0000585,CUST_00249,Personal,2022-07-18,856690.43,14.42,36,30,N,N
LOAN_0000586,CUST_01900,Education,2023-02-15,1109285.16,8.16,120,30,N,N
LOAN_0000587,CUST_01501,Home,2024-09-30,4714717.38,9.31,300,0,N,N
LOAN_0000588,CUST_10132,Personal,2022-02-28,103037.09,17.93,36,8,N,N
LOAN_0000589,CUST_07247,Home,2024-07-22,9133886.3,8.08,240,1,N,N
LOAN_0000590,CUST_07654,Personal,2024-10-07,326719.4,16.95,48,3,N,N
LOAN_0000591,CUST_04070,Home,2021-12-09,9800781.47,9.8,120,14,N,N
LOAN_0000592,CUST_08045,Personal,2022-06-13,1190353.64,12.72,48,2,N,N
LOAN_0000593,CUST_06610,Home,2023-03-02,6402023.36,9.46,120,3,N,N
LOAN_0000594,CUST_02457,Home,2025-11-18,8427431.58,9.56,180,10,N,N
LOAN_0000595,CUST_01046,Home,2021-04-15,5689513.78,9.01,300,7,N,N
LOAN_0000596,CUST_03299,Personal,2021-01-10,1207674.55,12.58,48,3,N,N
LOAN_0000597,CUST_02784,Personal,2021-05-16,497378.24,13.69,36,9,N,N
LOAN_0000598,CUST_08968,Personal,2024-05-11,1276673.32,16.7,48,8,N,N
LOAN_0000599,CUST_00098,Personal,2024-05-28,1090601.84,12.62,48,11,N,N
LOAN_0000600,CUST_03011,Education,2025-07-29,825045.63,8.82,60,3,N,N
LOAN_0000601,CUST_01375,Home,2026-03-14,2566484.02,8.88,180,5,N,N
LOAN_0000602,CUST_07958,Auto,2024-12-21,1162242.89,9.98,48,6,N,N
LOAN_0000603,CUST_04162,Auto,2024-09-06,2244333.26,12.59,60,4,N,N
LOAN_0000604,CUST_06863,Home,2022-07-22,5494041.96,7.34,240,8,N,N
LOAN_0000605,CUST_06723,Personal,2023-08-27,333407.66,14.39,60,5,N,N
LOAN_0000606,CUST_01017,Personal,2024-03-18,550835.76,13.3,36,11,N,N
LOAN_0000607,CUST_00305,Education,2026-01-22,1178462.88,11.55,120,0,N,N
LOAN_0000608,CUST_09411,Auto,2026-03-01,1022419.75,11.41,60,0,N,N
LOAN_0000609,CUST_03752,Home,2022-07-23,4948357.01,9.78,240,4,N,N
LOAN_0000610,CUST_04457,Auto,2022-06-01,847331.55,12.71,72,0,N,N
LOAN_0000611,CUST_06025,Personal,2021-05-29,294047.06,13.6,48,13,N,N
LOAN_0000612,CUST_01823,Home,2025-04-01,3941192.95,8.68,240,5,N,N
LOAN_0000613,CUST_04231,Personal,2021-02-24,1006225.72,10.97,60,9,N,N
LOAN_0000614,CUST_06526,Home,2025-07-26,5800502.79,7.35,180,22,N,N
LOAN_0000615,CUST_09951,Home,2021-06-17,8125086.98,10.33,240,6,N,N
LOAN_0000616,CUST_06969,Home,2022-10-08,6930642.37,9.92,120,16,N,N
LOAN_0000617,CUST_06256,Auto,2025-02-11,1565096.22,11.14,36,19,N,N
LOAN_0000618,CUST_05106,Home,2026-02-13,3920615.19,7.8,180,2,N,N
LOAN_0000619,CUST_05082,Auto,2021-06-18,572255.66,11.27,60,9,N,N
LOAN_0000620,CUST_07067,Personal,2023-11-23,581502.76,17.58,24,23,N,N
LOAN_0000621,CUST_02235,Home,2022-07-04,4491138.28,7.31,240,15,N,N
LOAN_0000622,CUST_09598,Home,2023-09-22,6591574.12,7.85,300,14,N,N
LOAN_0000623,CUST_02162,Auto,2021-10-25,490920.11,9.22,36,0,N,N
LOAN_0000624,CUST_03646,Auto,2026-06-11,949019.41,11.63,36,2,N,N
LOAN_0000625,CUST_05115,Auto,2025-09-03,1918974.2,8.61,36,1,N,N
LOAN_0000626,CUST_09363,Auto,2021-12-02,1805193.9,10.41,48,1,N,N
LOAN_0000627,CUST_00785,Personal,2021-09-04,574657.69,13.89,24,17,N,N
