Account_ID,Customer_ID,Account_Type,Open_Date,Balance,Branch_ID,Relationship_Manager,Account_Type_raw
ACC_000326,CUST_00326,Current,2022-10-30,137096.72,BR016,RM_088,Current
ACC_000327,CUST_00327,Savings,2025-03-19,24190.06,BR006,RM_038,Savings
ACC_000328,CUST_00328,Savings,2025-08-13,17288.46,BR002,RM_066,Savings
ACC_000329,CUST_00329,Savings,2022-09-17,57839.81,BR041,RM_006,Savings
ACC_000330,CUST_00330,Savings,2021-09-24,2463.92,BR047,RM_018,Savings
ACC_000331,CUST_00331,Savings,2021-06-17,71852.7,BR031,RM_012,Savings
ACC_000332,CUST_00332,Savings,2021-07-18,27163.27,BR016,RM_036,Savings
ACC_000333,CUST_00333,Current,2022-06-14,62340.31,BR042,RM_015,Current
ACC_000334,CUST_00334,Salary,2023-07-17,5438.04,BR038,RM_047,Salary
ACC_000335,CUST_00335,Salary,2025-07-15,318830.6,BR049,RM_012,Salary
ACC_000336,CUST_00336,Salary,2023-02-03,37302.72,BR048,RM_050,Salary
ACC_000337,CUST_00337,Savings,2021-09-25,4154.19,BR042,RM_060,Savings
ACC_000338,CUST_00338,Savings,2023-07-04,4202.84,BR014,RM_067,Savings
ACC_000339,CUST_00339,Savings,2025-01-05,140249.42,BR009,RM_043,Savings
ACC_000340,CUST_00340,Savings,2021-08-25,1607.32,BR023,RM_033,Savings
ACC_000341,CUST_00341,Savings,2022-11-15,3233.43,BR012,RM_030,Savings
ACC_000342,CUST_00342,Savings,2021-04-23,268997.45,BR002,RM_028,Savings
ACC_000343,CUST_00343,Savings,2023-05-03,4329.31,BR008,RM_055,Savings
ACC_000344,CUST_00344,Salary,2021-06-19,57342.37,BR040,RM_037,Salary
ACC_000345,CUST_00345,Savings,2021-05-12,108396.1,BR044,RM_001,Savings
ACC_000346,CUST_00346,Savings,2023-05-25,5418.32,BR018,RM_012,Savings
ACC_000347,CUST_00347,Savings,2022-10-18,8526.62,BR008,RM_012,Savings
ACC_000348,CUST_00348,Current,2023-12-14,4022.56,BR036,RM_050,Current
ACC_000349,CUST_00349,Savings,2021-12-01,13869.13,BR038,RM_026,Savings
ACC_000350,CUST_00350,Current,2025-03-24,23729.41,BR050,RM_044,Current
ACC_000351,CUST_00351,Savings,2026-02-28,53117.84,BR028,RM_036,Savings
ACC_000352,CUST_00352,Current,2021-04-09,32931.15,BR005,RM_005,Current
ACC_000353,CUST_00353,Current,2024-12-15,5416.03,BR021,RM_049,Current
ACC_000354,CUST_00354,Savings,2024-01-09,41115.58,BR046,RM_099,Savings
ACC_000355,CUST_00355,Savings,2024-08-31,3028.19,BR015,RM_020,Savings
ACC_000356,CUST_00356,Savings,2024-06-05,8266.18,BR035,RM_009,Savings
ACC_000357,CUST_00357,Savings,2024-11-09,9365.25,BR008,RM_038,Savings
ACC_000358,CUST_00358,Current,2021-04-24,38678.08,BR017,RM_028,Current
ACC_000359,CUST_00359,Salary,2023-11-17,125860.75,BR014,RM_051,Salary
ACC_000360,CUST_00360,Current,2022-07-26,28963.95,BR012,RM_026,Current
ACC_000361,CUST_00361,Savings,2024-04-29,10663.41,BR012,RM_010,Savings
ACC_000362,CUST_00362,Salary,2025-07-10,15341.91,BR002,RM_089,Salary
ACC_000363,CUST_00363,Salary,2026-01-20,5939.48,BR030,RM_029,Salary
ACC_000364,CUST_00364,Savings,2023-06-22,27978.84,BR011,RM_082,Savings
ACC_000365,CUST_00365,Savings,2022-02-05,12356.3,BR026,RM_072,Savings
ACC_000366,CUST_00366,Savings,2021-06-26,3533.56,BR047,RM_012,Savings
ACC_000367,CUST_00367,Savings,2026-06-30,-2606.85,BR033,RM_018,Savings
ACC_000368,CUST_00368,Current,2021-01-11,608728.4,BR044,RM_060,Current
ACC_000369,CUST_00369,Current,2022-04-28,6784.26,BR015,RM_082,Current
ACC_000370,CUST_00370,Savings,2022-12-02,65816.42,BR011,RM_042,Savings
ACC_000371,CUST_00371,Current,2022-08-05,2343.81,BR012,RM_080,Current
ACC_000372,CUST_00372,Savings,2024-10-25,6697.28,BR046,RM_087,Savings
ACC_000373,CUST_00373,Savings,2021-05-04,71440.29,BR044,RM_056,Savings
ACC_000374,CUST_00374,Savings,2025-10-29,39433.87,BR040,RM_074,Savings
ACC_000375,CUST_00375,Savings,2025-08-02,52042.67,BR005,RM_016,Savings
ACC_000376,CUST_00376,Current,2021-03-16,427356.76,BR007,RM_094,Current
ACC_000377,CUST_00377,Savings,2022-04-29,4700.41,BR027,RM_015,Savings
ACC_000378,CUST_00378,Savings,2026-05-24,17168.96,BR032,RM_094,Savings
ACC_000379,CUST_00379,Savings,2022-04-13,9215.53,BR019,RM_073,Savings
ACC_000380,CUST_00380,Savings,2024-10-09,44669.16,BR012,RM_065,Savings
ACC_000381,CUST_00381,Salary,2025-08-12,6952.89,BR049,RM_072,Salary
ACC_000382,CUST_00382,Savings,2022-09-29,9411.43,BR008,RM_094,Savings
ACC_000383,CUST_00383,Current,2021-05-03,5449.46,BR016,RM_052,Current
ACC_000384,CUST_00384,Salary,2023-11-22,212718.13,BR043,RM_008,Salary
ACC_000385,CUST_00385,Savings,2025-12-27,8199.24,BR025,RM_057,Savings
ACC_000386,CUST_00386,Savings,2022-02-12,7954.07,BR047,RM_037,Savings
ACC_000387,CUST_00387,Savings,2021-07-03,428857.13,BR020,RM_080,Savings
ACC_000388,CUST_00388,Savings,2021-02-12,4413.39,BR046,RM_073,Savings
ACC_000389,CUST_00389,Savings,2023-10-19,161927.7,BR028,RM_039,Savings
ACC_000390,CUST_00390,Current,2025-07-02,14221.72,BR002,RM_083,Current
ACC_000391,CUST_00391,Savings,2025-06-06,47084.38,BR034,RM_067,Savings
ACC_000392,CUST_00392,Savings,2021-10-04,15424.8,BR046,RM_056,Savings
ACC_000393,CUST_00393,Current,2026-05-30,91349.5,BR006,RM_074,Current
ACC_000394,CUST_00394,Savings,2025-09-22,52146.41,BR031,RM_029,Savings
ACC_000395,CUST_00395,Savings,2022-02-03,5042.79,BR012,RM_052,Savings
ACC_000396,CUST_00396,Savings,2024-05-12,31201.22,BR049,RM_022,Savings
ACC_000397,CUST_00397,Savings,2021-01-31,2310.88,BR011,RM_054,Savings
ACC_000398,CUST_00398,Current,2021-03-15,2835.24,BR033,RM_007,Current
ACC_000399,CUST_00399,Savings,2023-08-16,12187.97,BR020,RM_037,Savings
ACC_000400,CUST_00400,Salary,2021-04-11,5184.88,BR046,RM_043,Salary
ACC_000401,CUST_00401,Savings,2023-06-10,100663.18,BR014,RM_084,Savings
ACC_000402,CUST_00402,Savings,2023-05-31,255515.23,BR038,RM_067,Savings
ACC_000403,CUST_00403,Salary,2022-06-30,17775.62,BR049,RM_096,Salary
ACC_000404,CUST_00404,Savings,2024-04-10,5844.09,BR031,RM_011,Savings
ACC_000405,CUST_00405,Savings,2023-12-09,40426.29,BR002,RM_083,Savings
ACC_000406,CUST_00406,Savings,2024-10-26,5313.15,BR042,RM_083,Savings
ACC_000407,CUST_00407,Savings,2023-01-31,1204.01,BR039,RM_022,Savings
ACC_000408,CUST_00408,Savings,2021-12-11,1715.48,BR023,RM_058,Savings
ACC_000409,CUST_00409,Current,2026-07-05,19212.36,BR042,RM_024,Current
ACC_000410,CUST_00410,Savings,2022-01-11,1921395.28,BR041,RM_032,Savings
ACC_000411,CUST_00411,Savings,2023-08-31,37820.52,BR030,RM_081,Savings
ACC_000412,CUST_00412,Savings,2023-12-01,8548.81,BR045,RM_037,Savings
ACC_000413,CUST_00413,Savings,2025-07-28,66281.35,BR027,RM_080,Savings
ACC_000414,CUST_00414,Salary,2024-07-13,1078138.62,BR005,RM_065,Salary
ACC_000415,CUST_00415,Savings,2021-05-16,44942.06,BR002,RM_012,Savings
ACC_000416,CUST_00416,Savings,2025-04-20,1321050.46,BR020,RM_091,Savings
ACC_000417,CUST_00417,Salary,2025-10-20,8906.96,BR033,RM_090,Salary
ACC_000418,CUST_00418,Savings,2024-06-11,432145.93,BR027,RM_012,Savings
ACC_000419,CUST_00419,Savings,2024-05-21,1421561.43,BR038,RM_043,Savings
ACC_000420,CUST_00420,Savings,2026-07-26,30778.85,BR020,RM_073,Savings
ACC_000421,CUST_00421,Salary,2026-07-06,21592.45,BR024,RM_050,Salary
ACC_000422,CUST_00422,Savings,2024-02-01,26535.02,BR037,RM_010,Savings
ACC_000423,CUST_00423,Savings,2023-01-11,35902.42,BR002,RM_054,Savings
ACC_000424,CUST_00424,Savings,2023-09-08,223804.01,BR046,RM_010,Savings
ACC_000425,CUST_00425,Savings,2024-11-11,10022.31,BR026,RM_047,Savings
ACC_000426,CUST_00426,Salary,2022-11-03,119121.87,BR048,RM_079,Salary
ACC_000427,CUST_00427,Salary,2026-05-19,75679.71,BR032,RM_060,Salary
ACC_000428,CUST_00428,Savings,2026-05-26,14048.9,BR010,RM_092,Savings
ACC_000429,CUST_00429,Savings,2026-05-13,1914989.39,BR019,RM_038,Savings
ACC_000430,CUST_00430,Savings,2021-03-28,4932.88,BR008,RM_099,Savings
ACC_000431,CUST_00431,Savings,2021-11-20,67972.17,BR033,RM_086,Savings
ACC_000432,CUST_00432,Savings,2023-12-04,35126.79,BR041,RM_041,Savings
ACC_000433,CUST_00433,Salary,2024-03-07,9673.76,BR006,RM_003,Salary
ACC_000434,CUST_00434,Current,2025-04-05,6556.42,BR024,RM_007,Current
ACC_000435,CUST_00435,Current,2021-12-07,94558.6,BR049,RM_077,Current
ACC_000436,CUST_00436,Salary,2025-01-28,90173.64,BR005,RM_085,Salary
ACC_000437,CUST_00437,Savings,2026-01-17,45989.57,BR045,RM_088,Savings
ACC_000438,CUST_00438,Savings,2022-01-21,42530.44,BR048,RM_085,Savings
ACC_000439,CUST_00439,Savings,2025-03-07,43493.34,BR001,RM_082,Savings
ACC_000440,CUST_00440,Savings,2022-08-28,21647.11,BR035,RM_093,Savings
ACC_000441,CUST_00441,Savings,2022-02-28,173457.86,BR024,RM_051,Savings
ACC_000442,CUST_00442,Savings,2025-07-31,1108.16,BR012,RM_017,Savings
ACC_000443,CUST_00443,Savings,2026-06-21,10856.46,BR049,RM_075,Savings
ACC_000444,CUST_00444,Current,2024-11-21,4191.25,BR005,RM_053,Current
ACC_000445,CUST_00445,Savings,2027-05-02,18899.93,BR011,RM_061,Savings
ACC_000446,CUST_00446,Savings,2024-06-26,2746.29,BR031,RM_089,Savings
ACC_000447,CUST_00447,Savings,2022-12-09,4415.71,BR023,RM_007,Savings
ACC_000448,CUST_00448,Savings,2021-09-22,28146.02,BR038,RM_096,Savings
ACC_000449,CUST_00449,Salary,2021-03-01,11220.75,BR025,RM_050,Salary
ACC_000450,CUST_00450,Savings,2022-10-31,2279.54,BR024,RM_008,Savings
ACC_000451,CUST_00451,Savings,2021-06-17,11947.8,BR038,RM_068,Savings
ACC_000452,CUST_00452,Savings,2024-12-29,2517.95,BR008,RM_054,Savings
ACC_000453,CUST_00453,Savings,2025-08-22,6844.85,BR039,RM_097,Savings
ACC_000454,CUST_00454,Savings,2022-05-28,216483.22,BR026,RM_044,Savings
ACC_000455,CUST_00455,Savings,2022-06-10,8359.71,BR036,RM_029,Savings
ACC_000456,CUST_00456,Salary,2025-07-08,1547.34,BR012,RM_024,Salary
ACC_000457,CUST_00457,Savings,2022-03-28,2946.83,BR047,RM_077,Savings
ACC_000458,CUST_00458,Current,2025-12-30,3689.63,BR016,RM_022,Current
ACC_000459,CUST_00459,Savings,2021-10-22,4897.26,BR007,RM_081,Savings
ACC_000460,CUST_00460,Savings,2026-07-12,1146.63,BR045,RM_025,Savings
ACC_000461,CUST_00461,Savings,2025-08-20,139597.77,BR019,RM_026,Savings
ACC_000462,CUST_00462,Savings,2021-07-01,1416.87,BR014,RM_001,Savings
ACC_000463,CUST_00463,Salary,2026-02-18,1185.17,BR028,RM_093,Salary
ACC_000464,CUST_00464,Savings,2026-05-08,45529.89,BR040,RM_047,Savings
ACC_000465,CUST_00465,Savings,2025-02-12,110194.31,BR011,RM_082,Savings
ACC_000466,CUST_00466,Savings,2026-01-08,56027.47,BR012,RM_072,Savings
ACC_000467,CUST_00467,Savings,2022-10-15,10388.63,BR029,RM_078,Savings
ACC_000468,CUST_00468,Savings,2025-02-26,5773.86,BR017,RM_040,Savings
ACC_000469,CUST_00469,Current,2021-05-27,51041.84,BR044,RM_098,Current
ACC_000470,CUST_00470,Savings,2021-10-26,12810.12,BR021,RM_003,Savings
ACC_000471,CUST_00471,Salary,2025-01-18,8166.65,BR021,RM_023,Salary
ACC_000472,CUST_00472,Savings,2022-04-23,248.55,BR044,RM_045,Savings
ACC_000473,CUST_00473,Savings,2023-09-14,115352.57,BR050,RM_042,Savings
ACC_000474,CUST_00474,Salary,2025-10-02,5841.13,BR021,RM_092,Salary
ACC_000475,CUST_00475,Savings,2021-09-13,70887.51,BR024,RM_005,Savings
ACC_000476,CUST_00476,Savings,2024-07-16,13322.9,BR043,RM_042,Savings
ACC_000477,CUST_00477,Current,2023-03-11,14804.65,BR018,RM_025,Current
ACC_000478,CUST_00478,Savings,2021-07-26,60936.92,BR002,RM_041,Savings
ACC_000479,CUST_00479,Salary,2023-03-04,13965.92,BR012,RM_009,Salary
ACC_000480,CUST_00480,Savings,2022-05-29,6127.23,BR046,RM_045,Savings
ACC_000481,CUST_00481,Savings,2021-07-19,34034.12,BR039,RM_055,Savings
ACC_000482,CUST_00482,Savings,2023-04-06,171725.47,BR010,RM_006,Savings
ACC_000483,CUST_00483,Current,2024-06-01,10184.25,BR017,RM_035,Current
ACC_000484,CUST_00484,Savings,2023-11-21,-618.62,BR020,RM_082,Savings
ACC_000485,CUST_00485,Salary,2024-01-26,12940.69,BR013,RM_015,Salary
ACC_000486,CUST_00486,Savings,2022-10-05,22980.63,BR043,RM_098,Savings
ACC_000487,CUST_00487,Savings,2024-01-20,38084.38,BR044,RM_072,Savings
ACC_000488,CUST_00488,Savings,2026-01-10,2176.72,BR009,RM_074,Savings
ACC_000489,CUST_00489,Savings,2021-11-09,8079.55,BR012,RM_095,Savings
ACC_000490,CUST_00490,Current,2023-07-15,84074.5,BR041,RM_038,Current
ACC_000491,CUST_00491,Savings,2025-08-05,116854.6,BR017,RM_027,Savings
ACC_000492,CUST_00492,Current,2025-01-24,6582.32,BR006,RM_051,Current
ACC_000493,CUST_00493,Savings,2024-08-17,277903.91,BR028,RM_073,Savings
ACC_000494,CUST_00494,Savings,2026-03-10,93095.22,BR033,RM_077,Savings
ACC_000495,CUST_00495,Savings,2021-11-15,1433075.74,BR002,RM_056,Savings
ACC_000496,CUST_00496,Savings,2026-06-20,2381.91,BR024,RM_047,Savings
ACC_000497,CUST_00497,Savings,2021-01-18,26699.02,BR030,RM_095,Savings
ACC_000498,CUST_00498,Savings,2022-03-03,7623.54,BR021,RM_003,Savings
ACC_000499,CUST_00499,Savings,2024-08-09,25889.11,BR039,RM_078,Savings
ACC_000500,CUST_00500,Salary,2025-11-09,32709.33,BR006,RM_015,Salary
ACC_000501,CUST_00501,Current,2021-03-24,43587.96,BR005,RM_014,Current
ACC_000502,CUST_00502,Savings,2024-01-12,3819.99,BR016,RM_080,Savings
ACC_000503,CUST_00503,Current,2021-11-21,536919.59,BR034,RM_095,Current
ACC_000504,CUST_00504,Current,2025-11-28,13015.58,BR046,RM_041,Current
ACC_000505,CUST_00505,Salary,2024-06-13,27014.9,BR022,RM_055,Salary
ACC_000506,CUST_00506,Savings,2021-11-03,153498.81,BR040,RM_039,Savings
ACC_000507,CUST_00507,Savings,2024-12-27,61868.41,BR026,RM_069,Savings
ACC_000508,CUST_00508,Savings,2025-11-29,362331.94,BR034,RM_041,Savings
ACC_000509,CUST_00509,Savings,2021-07-11,7040.93,BR037,RM_029,Savings
ACC_000510,CUST_00510,Salary,2023-07-30,9763.15,BR025,RM_005,Salary
ACC_000511,CUST_00511,Savings,2025-08-09,10308.55,BR030,RM_095,Savings
ACC_000512,CUST_00512,Savings,2026-04-20,60387.86,BR033,RM_050,Savings
ACC_000513,CUST_00513,Current,2023-03-01,124712.88,BR042,RM_038,Current
ACC_000514,CUST_00514,Salary,2021-09-06,35485.47,BR031,RM_027,Salary
ACC_000515,CUST_00515,Savings,2025-09-25,3010.9,BR003,RM_054,Savings
ACC_000516,CUST_00516,Savings,2025-12-27,543089.9,BR047,RM_051,Savings
ACC_000517,CUST_00517,Savings,2023-03-12,12782.68,BR026,RM_018,Savings
ACC_000518,CUST_00518,Current,2026-07-23,4532.1,BR018,RM_097,Current
ACC_000519,CUST_00519,Savings,2023-04-27,506.93,BR048,RM_093,Savings
ACC_000520,CUST_00520,Salary,2026-06-15,54821.12,BR036,RM_022,Salary
ACC_000521,CUST_00521,Current,2026-04-13,14794.2,BR031,RM_059,Current
ACC_000522,CUST_00522,Savings,2024-10-30,51353.89,BR037,RM_063,Savings
ACC_000523,CUST_00523,Savings,2021-09-02,42965.59,BR047,RM_017,Savings
ACC_000524,CUST_00524,Savings,2024-03-20,69700.52,BR005,RM_080,Savings
ACC_000525,CUST_00525,Savings,2026-01-02,30824.23,BR048,RM_083,Savings
ACC_000526,CUST_00526,Savings,2025-03-30,3582.08,BR012,RM_018,Savings
ACC_000527,CUST_00527,Savings,2021-09-04,6317.42,BR007,RM_054,Savings
ACC_000528,CUST_00528,Current,2024-07-10,7260.02,BR036,RM_007,Current
ACC_000529,CUST_00529,Savings,2021-12-30,11809.04,BR030,RM_004,Savings
ACC_000530,CUST_00530,Savings,2024-12-09,29620.87,BR027,RM_068,Savings
ACC_000531,CUST_00531,Savings,2024-07-01,8930.33,BR036,RM_060,Savings
ACC_000532,CUST_00532,Savings,2021-11-06,16009.23,BR020,RM_014,Savings
ACC_000533,CUST_00533,Savings,2024-05-14,251463.18,BR019,RM_047,Savings
ACC_000534,CUST_00534,Savings,2024-02-07,51638.57,BR035,RM_028,Savings
ACC_000535,CUST_00535,Savings,2021-08-22,7671.92,BR035,RM_086,Savings
ACC_000536,CUST_00536,Current,2022-04-12,5569.8,BR007,RM_049,Current
ACC_000537,CUST_00537,Savings,2026-05-13,793060.42,BR016,RM_022,Savings
ACC_000538,CUST_00538,Current,2023-08-11,15719.93,BR006,RM_065,Current
ACC_000539,CUST_00539,Savings,2024-12-13,-3568.63,BR041,RM_081,Savings
ACC_000540,CUST_00540,Savings,2026-01-23,9058.27,BR024,RM_037,Savings
ACC_000541,CUST_00541,Salary,2021-10-01,14595.13,BR042,RM_072,Salary
ACC_000542,CUST_00542,Savings,2021-08-28,33042.71,BR037,RM_027,Savings
ACC_000543,CUST_00543,Savings,2025-11-02,17418.93,BR009,RM_018,Savings
ACC_000544,CUST_00544,Savings,2026-05-06,24321.88,BR023,RM_050,Savings
ACC_000545,CUST_00545,Savings,2025-03-12,28014.73,BR031,RM_096,Savings
ACC_000546,CUST_00546,Savings,2026-02-12,282548.84,BR032,RM_005,Savings
ACC_000547,CUST_00547,Savings,2023-03-09,32739.68,BR033,RM_090,Savings
ACC_000548,CUST_00548,Savings,2021-09-28,8268.8,BR007,RM_088,Savings
ACC_000549,CUST_00549,Savings,2025-03-07,24133.17,BR030,RM_025,Savings
ACC_000550,CUST_00550,Savings,2024-08-18,16470.51,BR016,RM_073,Savings
ACC_000551,CUST_00551,Salary,2021-09-14,21715.35,BR028,RM_075,Salary
ACC_000552,CUST_00552,Salary,2025-03-22,176694.07,BR022,RM_047,Salary
ACC_000553,CUST_00553,Savings,2022-09-06,1402.44,BR021,RM_073,Savings
ACC_000554,CUST_00554,Current,2021-04-29,113967.9,BR015,RM_054,Current
ACC_000555,CUST_00555,Savings,2022-01-20,297988.94,BR019,RM_041,Savings
ACC_000556,CUST_00556,Savings,2025-05-27,50115.75,BR019,RM_023,Savings
ACC_000557,CUST_00557,Savings,2025-06-02,8654.86,BR003,RM_021,Savings
ACC_000558,CUST_00558,Savings,2024-12-10,74106.54,BR040,RM_061,Savings
ACC_000559,CUST_00559,Savings,2021-03-23,43676.16,BR037,RM_061,Savings
ACC_000560,CUST_00560,Savings,2024-02-04,92368.6,BR038,RM_062,Savings
ACC_000561,CUST_00561,Current,2021-07-17,191448.02,BR042,RM_089,Current
ACC_000562,CUST_00562,Current,2025-11-07,15974.28,BR037,RM_088,Current
ACC_000563,CUST_00563,Savings,2023-12-23,4131.79,BR010,RM_029,Savings
ACC_000564,CUST_00564,Current,2023-10-14,24077.09,BR029,RM_052,Current
ACC_000565,CUST_00565,Savings,2023-08-13,14060.58,BR010,RM_029,Savings
ACC_000566,CUST_00566,Savings,2025-07-22,10319.46,BR019,RM_038,Savings
ACC_000567,CUST_00567,Savings,2022-02-26,16236.33,BR020,RM_035,Savings
ACC_000568,CUST_00568,Current,2021-07-11,564183.18,BR040,RM_018,Current
ACC_000569,CUST_00569,Savings,2023-02-28,1559218.54,BR008,RM_020,Savings
ACC_000570,CUST_00570,Savings,2026-04-13,36403.09,BR011,RM_025,Savings
ACC_000571,CUST_00571,Savings,2022-01-20,2499.64,BR018,RM_020,Savings
ACC_000572,CUST_00572,Savings,2021-07-20,3909.52,BR023,RM_070,Savings
ACC_000573,CUST_00573,Savings,2026-03-31,16245.98,BR028,RM_094,Savings
ACC_000574,CUST_00574,Salary,2025-11-09,181432.11,BR019,RM_095,Salary
ACC_000575,CUST_00575,Savings,2023-10-19,23082.42,BR011,RM_067,Savings
ACC_000576,CUST_00576,Savings,2022-02-25,45270.86,BR017,RM_095,Savings
ACC_000577,CUST_00577,Savings,2021-10-18,91458.7,BR027,RM_084,Savings
ACC_000578,CUST_00578,Savings,2025-11-11,8871.25,BR047,RM_060,Savings
ACC_000579,CUST_00579,Savings,2025-07-25,7898.6,BR014,RM_012,Savings
ACC_000580,CUST_00580,Savings,2023-02-12,4980804.01,BR023,RM_055,Savings
ACC_000581,CUST_00581,Savings,2026-07-23,46522.62,BR034,RM_037,Savings
ACC_000582,CUST_00582,Salary,2021-07-10,41497.49,BR020,RM_073,Salary
ACC_000583,CUST_00583,Savings,2022-03-17,11314.32,BR009,RM_056,Savings
ACC_000584,CUST_00584,Savings,2021-10-22,56840.36,BR007,RM_047,Savings
ACC_000585,CUST_00585,Savings,2023-09-28,29194.13,BR009,RM_080,Savings
ACC_000586,CUST_00586,Savings,2022-12-08,41668.46,BR009,RM_032,Savings
ACC_000587,CUST_00587,Savings,2021-08-06,308572.99,BR024,RM_047,Savings
ACC_000588,CUST_00588,Savings,2025-07-02,8839.09,BR027,RM_073,Savings
ACC_000589,CUST_00589,Savings,2023-03-06,8050.87,BR037,RM_033,Savings
ACC_000590,CUST_00590,Current,2023-09-03,10029.29,BR018,RM_046,Current
ACC_000591,CUST_00591,Savings,2021-03-02,2266.0,BR037,RM_100,Savings
ACC_000592,CUST_00592,Savings,2025-06-28,17124.23,BR015,RM_080,Savings
ACC_000593,CUST_00593,Current,2022-10-17,5451.4,BR036,RM_093,Current
ACC_000594,CUST_00594,Savings,2022-04-13,7546.22,BR046,RM_086,Savings
ACC_000595,CUST_00595,Current,2024-05-14,31552.83,BR034,RM_034,Current
ACC_000596,CUST_00596,Savings,2023-01-16,148060.66,BR024,RM_090,Savings
ACC_000597,CUST_00597,Savings,2021-05-19,4805.05,BR009,RM_094,Savings
ACC_000598,CUST_00598,Savings,2021-08-07,152979.95,BR009,RM_085,Savings
ACC_000599,CUST_00599,Savings,2026-06-16,112471.31,BR024,RM_032,Savings
ACC_000600,CUST_00600,Savings,2021-11-22,1933.04,BR010,RM_079,Savings
ACC_000601,CUST_00601,Savings,2025-05-02,4547.66,BR004,RM_033,Savings
ACC_000602,CUST_00602,Savings,2023-12-09,248932.78,BR049,RM_054,Savings
ACC_000603,CUST_00603,Savings,2026-03-24,69980.19,BR009,RM_080,Savings
ACC_000604,CUST_00604,Salary,2025-12-31,16971.84,BR050,RM_037,Salary
ACC_000605,CUST_00605,Savings,2022-12-14,50975.34,BR047,RM_085,Savings
ACC_000606,CUST_00606,Savings,2023-09-27,21759.19,BR010,RM_039,Savings
ACC_000607,CUST_00607,Salary,2023-04-18,25759.68,BR012,RM_034,Salary
ACC_000608,CUST_00608,Savings,2023-02-28,31799.22,BR004,RM_096,Savings
ACC_000609,CUST_00609,Savings,2024-05-23,6738.85,BR040,RM_037,Savings
ACC_000610,CUST_00610,Savings,2024-03-21,31324.85,BR010,RM_083,Savings
ACC_000611,CUST_00611,Savings,2023-05-07,2321.54,BR036,RM_026,Savings
ACC_000612,CUST_00612,Current,2021-04-03,67915.53,BR027,RM_096,Current
ACC_000613,CUST_00613,Savings,2025-09-30,68051.06,BR005,RM_087,Savings
ACC_000614,CUST_00614,Savings,2022-10-31,9404.4,BR037,RM_059,Savings
ACC_000615,CUST_00615,Savings,2025-06-30,1336.37,BR002,RM_100,Savings
ACC_000616,CUST_00616,Savings,2022-04-22,3749.39,BR002,RM_089,Savings
ACC_000617,CUST_00617,Savings,2021-01-10,54761.91,BR001,RM_053,Savings
ACC_000618,CUST_00618,Salary,2022-11-23,14349.89,BR047,RM_053,Salary
ACC_000619,CUST_00619,Savings,2024-09-24,130651.21,BR013,RM_010,Savings
ACC_000620,CUST_00620,Savings,2025-12-28,5216.08,BR045,RM_097,Savings
ACC_000621,CUST_00621,Savings,2021-06-28,17120.85,BR015,RM_009,Savings
ACC_000622,CUST_00622,Savings,2024-07-01,56460.17,BR041,RM_046,Savings
ACC_000623,CUST_00623,Savings,2024-07-30,6548.63,BR022,RM_092,Savings
ACC_000624,CUST_00624,Savings,2023-08-18,77832.78,BR042,RM_057,Savings
ACC_000625,CUST_00625,Savings,2026-05-09,6671.55,BR002,RM_013,Savings
ACC_000626,CUST_00626,Current,2021-04-10,15707.61,BR036,RM_061,Current
ACC_000627,CUST_00627,Savings,2025-12-05,1969.87,BR029,RM_096,Savings
ACC_000628,CUST_00628,Savings,2024-06-09,5842.19,BR046,RM_013,Savings
ACC_000629,CUST_00629,Current,2025-06-25,36200.48,BR007,RM_017,Current
ACC_000630,CUST_00630,Salary,2021-04-11,5742.07,BR009,RM_011,Salary
ACC_000631,CUST_00631,Current,2025-11-18,30328.37,BR010,RM_045,Current
ACC_000632,CUST_00632,Savings,2022-09-30,591405.66,BR021,RM_032,Savings
ACC_000633,CUST_00633,Savings,2024-08-11,50662.23,BR022,RM_005,Savings
ACC_000634,CUST_00634,Salary,2023-10-11,124241.15,BR046,RM_089,Salary
ACC_000635,CUST_00635,Savings,2024-05-24,12524.5,BR013,RM_094,Savings
ACC_000636,CUST_00636,Savings,2026-05-31,11018.67,BR026,RM_007,Savings
ACC_000637,CUST_00637,Savings,2022-06-21,6424.29,BR041,RM_041,Savings
