Log_ID,Customer_ID,Login_Date,App_Page,Session_Duration_Min,Feature_Used
LOG_00000383,CUST_09506,2024-01-01,Profile,4.2,Bill Payment
LOG_00000384,CUST_07581,2024-11-27,Payments,8.0,Fund Transfer
LOG_00000385,CUST_05941,2025-10-05,Cards,19.0,Bill Payment
LOG_00000386,CUST_09616,2023-11-30,Loans,22.7,Fund Transfer
LOG_00000387,CUST_05624,2026-01-09,Accounts,8.3,KYC Upload
LOG_00000388,CUST_09647,2023-02-18,Home,8.8,Login
LOG_00000389,CUST_05112,2023-09-24,Payments,17.7,Fund Transfer
LOG_00000390,CUST_05902,2025-08-03,Payments,5.0,Login
LOG_00000391,CUST_01156,2026-05-01,Accounts,11.1,Balance Inquiry
LOG_00000392,CUST_01262,2024-02-04,Accounts,13.1,Card Management
LOG_00000393,CUST_06859,2023-12-09,Transfers,8.7,Card Management
LOG_00000394,CUST_02841,2026-04-24,Accounts,13.0,Login
LOG_00000395,CUST_08151,2025-11-23,Profile,9.5,Profile
LOG_00000396,CUST_08745,2024-08-16,Home,9.5,Card Management
LOG_00000397,CUST_05813,2023-04-21,Payments,13.2,Fund Transfer
LOG_00000398,CUST_02075,2024-03-19,KYC,2.3,Fund Transfer
LOG_00000399,CUST_04536,2026-03-23,Home,8.3,KYC Upload
LOG_00000400,CUST_03735,2024-04-15,Cards,7.3,Bill Payment
LOG_00000401,CUST_00821,2024-02-16,Profile,32.6,Card Management
LOG_00000402,CUST_05958,2026-02-15,Home,12.4,Fund Transfer
LOG_00000403,CUST_01055,2026-02-25,Loans,13.0,KYC Upload
LOG_00000404,CUST_00798,2024-08-23,Cards,6.7,Login
LOG_00000405,CUST_09192,2024-11-27,KYC,20.2,Balance Inquiry
LOG_00000406,CUST_09721,2024-01-30,Payments,1.1,Balance Inquiry
LOG_00000407,CUST_00515,2025-11-26,Profile,33.6,Fund Transfer
LOG_00000408,CUST_06539,2024-10-06,Cards,12.4,Bill Payment
LOG_00000409,CUST_00208,2026-03-17,Payments,3.7,Bill Payment
LOG_00000410,CUST_03375,2023-04-01,Loans,7.3,Card Management
LOG_00000411,CUST_03303,2024-03-26,KYC,1.5,Card Management
LOG_00000412,CUST_03780,2026-04-07,KYC,11.8,KYC Upload
LOG_00000413,CUST_03134,2025-04-23,Payments,33.0,Bill Payment
LOG_00000414,CUST_09646,2026-02-04,Home,2.6,KYC Upload
LOG_00000415,CUST_03872,2025-01-14,Cards,3.4,Card Management
LOG_00000416,CUST_03992,2023-03-21,KYC,2.8,Fund Transfer
LOG_00000417,CUST_03404,2026-04-05,Cards,19.3,Fund Transfer
LOG_00000418,CUST_04227,2024-04-27,Loans,5.9,Login
LOG_00000419,CUST_06648,2026-07-30,Transfers,8.2,Fund Transfer
LOG_00000420,CUST_04136,2023-12-01,Loans,25.4,Profile
LOG_00000421,CUST_09162,2023-12-11,Transfers,8.6,KYC Upload
LOG_00000422,CUST_03119,2023-04-14,Transfers,3.3,Profile
LOG_00000423,CUST_01712,2025-07-10,Home,8.6,Login
LOG_00000424,CUST_10171,2025-07-10,KYC,5.3,KYC Upload
LOG_00000425,CUST_07103,2026-01-12,Accounts,5.1,Bill Payment
LOG_00000426,CUST_09097,2024-02-22,Profile,8.9,Fund Transfer
LOG_00000427,CUST_00085,2025-09-10,Home,7.2,Balance Inquiry
LOG_00000428,CUST_01285,2025-12-03,KYC,9.4,Fund Transfer
LOG_00000429,CUST_06045,2025-08-07,Payments,3.6,KYC Upload
LOG_00000430,CUST_08523,2025-04-30,Payments,3.2,Fund Transfer
LOG_00000431,CUST_08254,2025-01-01,Loans,30.4,Login
LOG_00000432,CUST_09480,2024-10-29,Home,3.8,Card Management
LOG_00000433,CUST_01233,2024-12-22,Loans,10.7,Fund Transfer
LOG_00000434,CUST_08386,2026-08-09,Payments,16.6,Login
LOG_00000435,CUST_06110,2023-03-17,Accounts,6.1,Profile
LOG_00000436,CUST_04493,2023-08-09,KYC,11.3,Profile
LOG_00000437,CUST_02540,2024-02-21,Accounts,2.3,Fund Transfer
LOG_00000438,CUST_05211,2026-05-15,Profile,5.6,KYC Upload
LOG_00000439,CUST_01481,2024-02-25,Payments,8.0,Card Management
LOG_00000440,CUST_04321,2026-03-19,Loans,1.0,Profile
LOG_00000441,CUST_08780,2025-06-15,Payments,11.8,Fund Transfer
LOG_00000442,CUST_06370,2025-08-15,Accounts,24.0,Profile
LOG_00000443,CUST_05129,2023-12-30,Cards,26.0,Bill Payment
LOG_00000444,CUST_09688,2023-12-16,KYC,18.4,KYC Upload
LOG_00000445,CUST_09729,2023-05-07,Payments,14.9,KYC Upload
LOG_00000446,CUST_00596,2025-11-15,Home,14.0,Bill Payment
LOG_00000447,CUST_08046,2025-07-04,Transfers,3.2,KYC Upload
LOG_00000448,CUST_09696,2025-09-21,Payments,19.6,KYC Upload
LOG_00000449,CUST_07481,2025-10-27,Home,14.9,Bill Payment
LOG_00000450,CUST_02414,2023-03-27,Loans,15.9,Card Management
LOG_00000451,CUST_05148,2025-02-05,Transfers,13.1,Fund Transfer
LOG_00000452,CUST_04668,2023-11-18,KYC,9.2,Balance Inquiry
LOG_00000453,CUST_00938,2023-09-10,Loans,11.3,Profile
LOG_00000454,CUST_06639,2023-12-23,Payments,5.7,Profile
LOG_00000455,CUST_03572,2025-03-19,KYC,15.6,Card Management
LOG_00000456,CUST_02006,2024-07-05,Home,11.4,Bill Payment
LOG_00000457,CUST_05503,2024-12-30,KYC,8.3,Card Management
LOG_00000458,CUST_05305,2023-03-04,Profile,11.9,Profile
LOG_00000459,CUST_02606,2024-06-08,Home,6.5,Balance Inquiry
LOG_00000460,CUST_03573,2025-03-21,Loans,1.4,Fund Transfer
LOG_00000461,CUST_00687,2026-02-01,Loans,11.0,Profile
LOG_00000462,CUST_09230,2025-05-06,Profile,6.1,Bill Payment
LOG_00000463,CUST_00062,2026-07-28,Accounts,8.5,Balance Inquiry
LOG_00000464,CUST_05190,2026-01-04,Transfers,21.9,Fund Transfer
LOG_00000465,CUST_07848,2025-02-11,Loans,3.2,KYC Upload
LOG_00000466,CUST_03776,2024-05-10,Loans,16.9,KYC Upload
LOG_00000467,CUST_00629,2023-05-14,Home,19.0,KYC Upload
LOG_00000468,CUST_04992,2025-07-18,Payments,5.3,Card Management
LOG_00000469,CUST_03386,2023-11-25,Home,7.5,Balance Inquiry
LOG_00000470,CUST_07830,2024-10-18,Transfers,15.2,Profile
LOG_00000471,CUST_08597,2023-09-17,KYC,20.4,Balance Inquiry
LOG_00000472,CUST_06154,2025-08-13,Accounts,6.1,Login
LOG_00000473,CUST_03870,2025-09-10,Cards,5.4,Bill Payment
LOG_00000474,CUST_00298,2026-05-28,Profile,24.8,Balance Inquiry
LOG_00000475,CUST_10003,2025-04-24,Accounts,8.5,KYC Upload
LOG_00000476,CUST_04896,2024-05-25,Payments,1.0,Card Management
LOG_00000477,CUST_03741,2024-03-09,Profile,15.5,Bill Payment
LOG_00000478,CUST_06011,2023-01-24,Accounts,15.0,Card Management
LOG_00000479,CUST_05455,2026-05-21,Accounts,4.3,KYC Upload
LOG_00000480,CUST_09459,2024-02-29,Transfers,10.2,Balance Inquiry
LOG_00000481,CUST_03903,2025-08-22,Home,24.5,Login
LOG_00000482,CUST_08309,2025-11-11,Payments,12.6,Balance Inquiry
LOG_00000483,CUST_04157,2025-09-02,Home,6.0,KYC Upload
LOG_00000484,CUST_02634,2026-05-13,Payments,3.8,Fund Transfer
LOG_00000485,CUST_03719,2026-03-21,Loans,18.3,Card Management
LOG_00000486,CUST_03744,2025-12-01,Profile,7.4,Login
LOG_00000487,CUST_07831,2023-01-31,KYC,10.7,Fund Transfer
LOG_00000488,CUST_06933,2024-06-24,Transfers,5.4,Profile
LOG_00000489,CUST_00037,2024-07-13,Transfers,14.7,Fund Transfer
LOG_00000490,CUST_05369,2026-01-05,Payments,39.3,Card Management
LOG_00000491,CUST_03932,2023-12-10,Loans,14.1,Profile
LOG_00000492,CUST_06723,2023-11-02,Payments,7.3,KYC Upload
LOG_00000493,CUST_04292,2024-01-28,KYC,11.8,Profile
LOG_00000494,CUST_01371,2025-10-30,Profile,2.0,Fund Transfer
LOG_00000495,CUST_04455,2023-10-20,Transfers,3.4,Login
LOG_00000496,CUST_08450,2024-10-31,Profile,14.2,Profile
LOG_00000497,CUST_02903,2023-07-18,Loans,15.6,Fund Transfer
LOG_00000498,CUST_04104,2023-02-23,Cards,3.6,
LOG_00000499,CUST_00031,2023-06-09,Cards,5.0,Fund Transfer
LOG_00000500,CUST_01346,2023-02-03,Profile,3.9,KYC Upload
LOG_00000501,CUST_05002,2025-10-06,Home,4.4,Bill Payment
LOG_00000502,CUST_00698,2023-10-05,Payments,6.0,Login
LOG_00000503,CUST_07084,2023-05-23,Home,15.5,Balance Inquiry
LOG_00000504,CUST_02999,2025-11-20,Cards,2.7,Card Management
LOG_00000505,CUST_09400,2025-01-20,Transfers,10.8,Fund Transfer
LOG_00000506,CUST_00752,2023-08-04,KYC,15.0,KYC Upload
LOG_00000507,CUST_08489,2023-02-14,KYC,12.2,Profile
LOG_00000508,CUST_02943,2023-10-10,Transfers,9.1,Login
LOG_00000509,CUST_06563,2024-08-04,Loans,3.5,Profile
LOG_00000510,CUST_04983,2023-07-06,Transfers,10.3,KYC Upload
LOG_00000511,CUST_09306,2023-07-14,Cards,4.7,Fund Transfer
LOG_00000512,CUST_04000,2024-11-01,Loans,8.0,Login
LOG_00000513,CUST_07910,2023-04-21,Transfers,6.0,Login
LOG_00000514,CUST_06110,2024-09-23,Accounts,21.4,Profile
LOG_00000515,CUST_00789,2024-04-26,Home,1.2,Fund Transfer
LOG_00000516,CUST_05385,2026-08-14,Payments,8.2,Login
LOG_00000517,CUST_07224,2023-09-28,Payments,10.3,Balance Inquiry
LOG_00000518,CUST_05661,2023-10-10,Profile,10.8,Login
LOG_00000519,CUST_02595,2026-04-27,Loans,5.3,Login
LOG_00000520,CUST_04313,2025-09-16,Transfers,32.4,Profile
LOG_00000521,CUST_01495,2023-02-16,Loans,19.3,Profile
LOG_00000522,CUST_09698,2023-03-30,Transfers,5.1,Bill Payment
LOG_00000523,CUST_03390,2024-03-18,Payments,11.4,Profile
LOG_00000524,CUST_06031,2024-09-27,Profile,17.7,Login
LOG_00000525,CUST_10152,2024-07-09,KYC,32.6,Fund Transfer
LOG_00000526,CUST_03099,2023-07-26,Transfers,10.5,Card Management
LOG_00000527,CUST_00267,2025-09-04,Profile,7.7,Card Management
LOG_00000528,CUST_09238,2023-11-26,Accounts,6.3,Profile
LOG_00000529,CUST_04982,2025-11-17,KYC,2.5,Profile
LOG_00000530,CUST_01324,2026-02-02,KYC,5.8,Login
LOG_00000531,CUST_06573,2024-03-15,Home,9.1,Login
LOG_00000532,CUST_00618,2024-05-07,KYC,3.2,Balance Inquiry
LOG_00000533,CUST_01103,2023-04-15,Profile,6.2,Balance Inquiry
LOG_00000534,CUST_05744,2025-05-19,Home,12.6,Balance Inquiry
LOG_00000535,CUST_02872,2023-06-07,Cards,11.5,Bill Payment
LOG_00000536,CUST_09578,2023-08-25,Transfers,2.2,KYC Upload
LOG_00000537,CUST_05339,2026-04-29,Profile,2.1,
LOG_00000538,CUST_00758,2023-10-10,Loans,23.5,Login
LOG_00000539,CUST_07185,2025-06-24,Loans,4.6,Card Management
LOG_00000540,CUST_09365,2023-10-21,Profile,15.1,Login
LOG_00000541,CUST_00557,2023-02-02,Accounts,10.2,KYC Upload
LOG_00000542,CUST_08687,2023-02-06,Transfers,16.4,KYC Upload
LOG_00000543,CUST_02774,2025-12-26,Loans,13.8,Login
LOG_00000544,CUST_09521,2026-06-10,Loans,5.3,Fund Transfer
LOG_00000545,CUST_09781,2023-02-01,Home,5.3,KYC Upload
LOG_00000546,CUST_01645,2025-10-17,Loans,13.5,Login
LOG_00000547,CUST_04079,2023-04-05,Accounts,7.4,Login
LOG_00000548,CUST_08358,2026-05-24,Cards,12.5,Balance Inquiry
LOG_00000549,CUST_07006,2026-03-22,Transfers,21.1,Balance Inquiry
LOG_00000550,CUST_06548,2024-07-26,KYC,11.7,Balance Inquiry
LOG_00000551,CUST_02667,2026-04-12,KYC,13.6,KYC Upload
LOG_00000552,CUST_03480,2026-07-29,Profile,9.4,Balance Inquiry
LOG_00000553,CUST_03708,2025-05-21,Accounts,1.0,Card Management
LOG_00000554,CUST_09797,2025-08-28,Payments,13.7,Bill Payment
LOG_00000555,CUST_08415,2024-11-26,Loans,3.3,KYC Upload
LOG_00000556,CUST_06785,2023-03-07,Profile,10.6,Fund Transfer
LOG_00000557,CUST_05871,2026-03-24,Accounts,13.3,Card Management
LOG_00000558,CUST_03000,2023-02-05,Transfers,5.0,Card Management
LOG_00000559,CUST_06298,2025-07-09,Cards,20.0,Bill Payment
LOG_00000560,CUST_05911,2024-05-07,Profile,12.3,Balance Inquiry
LOG_00000561,CUST_08180,2023-02-19,Accounts,5.0,KYC Upload
LOG_00000562,CUST_02714,2024-12-09,Payments,5.9,Fund Transfer
LOG_00000563,CUST_05377,2024-08-25,Transfers,4.2,Card Management
LOG_00000564,CUST_09990,2026-03-13,Payments,5.3,Balance Inquiry
LOG_00000565,CUST_03911,2024-02-14,Transfers,13.1,Bill Payment
LOG_00000566,CUST_03987,2026-04-17,Home,3.3,KYC Upload
LOG_00000567,CUST_08069,2026-06-05,KYC,5.8,Card Management
LOG_00000568,CUST_05560,2023-01-16,Transfers,8.0,KYC Upload
LOG_00000569,CUST_08970,2023-09-25,Accounts,3.9,Login
LOG_00000570,CUST_10151,2025-10-29,Profile,6.3,Login
LOG_00000571,CUST_02740,2024-03-31,Cards,2.9,Login
LOG_00000572,CUST_06035,2023-02-18,KYC,8.6,Login
LOG_00000573,CUST_00863,2023-12-12,Payments,10.8,Bill Payment
LOG_00000574,CUST_08817,2023-01-21,Accounts,15.6,Balance Inquiry
LOG_00000575,CUST_09487,2023-09-08,KYC,4.9,Login
LOG_00000576,CUST_04607,2023-10-18,Home,12.4,Fund Transfer
LOG_00000577,CUST_07444,2025-11-03,Accounts,5.2,Login
LOG_00000578,CUST_06079,2025-05-21,Home,21.4,Bill Payment
LOG_00000579,CUST_07890,2023-08-01,Home,14.1,Fund Transfer
LOG_00000580,CUST_06919,2025-03-23,Cards,10.3,Bill Payment
LOG_00000581,CUST_07418,2026-02-18,Accounts,12.5,Login
LOG_00000582,CUST_00704,2024-04-13,Cards,13.3,Login
LOG_00000583,CUST_01976,2025-06-07,Home,8.2,Fund Transfer
LOG_00000584,CUST_06743,2025-04-18,Transfers,8.3,KYC Upload
LOG_00000585,CUST_01591,2023-02-08,Cards,22.7,Bill Payment
LOG_00000586,CUST_08420,2025-10-19,Accounts,1.0,KYC Upload
LOG_00000587,CUST_04437,2024-05-22,Cards,11.6,Login
LOG_00000588,CUST_03158,2023-06-19,KYC,5.9,Balance Inquiry
LOG_00000589,CUST_09598,2026-05-19,Transfers,12.8,Profile
LOG_00000590,CUST_02452,2024-12-17,KYC,2.1,KYC Upload
LOG_00000591,CUST_02131,2025-06-15,Payments,5.3,Fund Transfer
LOG_00000592,CUST_06655,2025-12-27,Transfers,12.0,Fund Transfer
LOG_00000593,CUST_05111,2024-05-09,Transfers,9.9,Bill Payment
LOG_00000594,CUST_02697,2025-10-12,Payments,12.9,Fund Transfer
LOG_00000595,CUST_02184,2025-05-15,Profile,14.0,Bill Payment
LOG_00000596,CUST_01488,2025-01-28,KYC,1.0,KYC Upload
LOG_00000597,CUST_06511,2025-08-20,Cards,9.7,Balance Inquiry
LOG_00000598,CUST_05824,2023-10-11,Transfers,11.0,Fund Transfer
LOG_00000599,CUST_07059,2024-10-09,Cards,4.1,Balance Inquiry
LOG_00000600,CUST_03814,2025-12-24,Payments,6.4,Login
LOG_00000601,CUST_04968,2025-10-15,Profile,4.8,Balance Inquiry
LOG_00000602,CUST_05613,2024-08-05,Profile,12.5,Login
LOG_00000603,CUST_09658,2023-04-18,Transfers,5.2,Card Management
LOG_00000604,CUST_03593,2024-06-06,Accounts,8.7,Profile
LOG_00000605,CUST_08190,2025-01-09,Transfers,9.3,Card Management
LOG_00000606,CUST_00562,2023-10-02,Transfers,1.9,Login
LOG_00000607,CUST_06126,2026-07-20,Payments,10.7,Login
LOG_00000608,CUST_03252,2025-05-17,Profile,14.9,KYC Upload
LOG_00000609,CUST_06051,2023-09-20,Home,10.0,Card Management
LOG_00000610,CUST_08780,2024-05-07,Payments,5.6,Balance Inquiry
LOG_00000611,CUST_00323,2025-03-20,Profile,12.6,Profile
LOG_00000612,CUST_05064,2024-02-15,Cards,8.8,Card Management
LOG_00000613,CUST_08733,2024-02-29,Cards,5.4,KYC Upload
LOG_00000614,CUST_07821,2023-05-14,Loans,9.3,Login
LOG_00000615,CUST_02011,2023-06-01,Accounts,1.0,Card Management
LOG_00000616,CUST_03869,2025-07-07,KYC,13.2,Balance Inquiry
LOG_00000617,CUST_01309,2025-03-16,Home,16.0,KYC Upload
LOG_00000618,CUST_02551,2024-02-15,Payments,17.2,Fund Transfer
LOG_00000619,CUST_08184,2023-07-26,Payments,2.4,Profile
LOG_00000620,CUST_09222,2024-07-30,Transfers,22.6,Bill Payment
LOG_00000621,CUST_06447,2023-04-16,Payments,7.6,Balance Inquiry
LOG_00000622,CUST_02549,2025-08-29,Transfers,12.3,Balance Inquiry
LOG_00000623,CUST_09677,2023-04-21,Transfers,7.5,Balance Inquiry
LOG_00000624,CUST_09800,2023-03-19,Transfers,12.5,Profile
LOG_00000625,CUST_05103,2023-02-12,Loans,5.1,Login
LOG_00000626,CUST_09416,2024-10-19,Home,3.3,KYC Upload
LOG_00000627,CUST_01038,2024-02-17,KYC,5.5,Fund Transfer
LOG_00000628,CUST_04905,2023-10-22,Loans,5.7,Card Management
LOG_00000629,CUST_00016,2023-01-06,KYC,3.4,Bill Payment
LOG_00000630,CUST_07146,2024-03-11,Accounts,11.4,Bill Payment
LOG_00000631,CUST_09429,2023-11-11,Home,6.0,Bill Payment
LOG_00000632,CUST_07986,2023-04-29,Payments,20.4,KYC Upload
LOG_00000633,CUST_06560,2023-08-03,Payments,4.2,Fund Transfer
LOG_00000634,CUST_01503,2025-06-13,Transfers,2.3,Profile
LOG_00000635,CUST_09211,2024-07-20,KYC,15.1,Fund Transfer
LOG_00000636,CUST_01094,2024-10-03,Transfers,5.0,Fund Transfer
LOG_00000637,CUST_04583,2025-08-10,Loans,7.6,Card Management
LOG_00000638,CUST_01988,2023-05-19,Accounts,6.2,Card Management
LOG_00000639,CUST_08168,2025-09-11,Home,19.3,Profile
LOG_00000640,CUST_04774,2025-06-15,Transfers,2.2,Profile
LOG_00000641,CUST_00035,2024-11-25,Accounts,10.6,Bill Payment
LOG_00000642,CUST_08974,2023-08-18,Profile,9.5,Card Management
LOG_00000643,CUST_00908,2024-11-20,KYC,4.9,KYC Upload
LOG_00000644,CUST_05010,2026-07-29,Cards,4.3,Login
LOG_00000645,CUST_06674,2025-10-18,Payments,8.9,Profile
LOG_00000646,CUST_09443,2024-10-23,Profile,15.7,KYC Upload
LOG_00000647,CUST_05424,2025-09-23,Accounts,14.4,Login
LOG_00000648,CUST_10046,2025-09-15,Payments,13.7,Card Management
LOG_00000649,CUST_04308,2025-12-31,Cards,12.3,Balance Inquiry
LOG_00000650,CUST_02844,2024-01-10,Payments,11.5,Card Management
LOG_00000651,CUST_05442,2024-01-18,Profile,10.7,Balance Inquiry
LOG_00000652,CUST_00243,2025-09-27,Cards,4.7,Login
LOG_00000653,CUST_04324,2025-04-19,Loans,15.2,Bill Payment
LOG_00000654,CUST_00036,2026-07-05,Profile,17.8,Login
LOG_00000655,CUST_09928,2023-05-10,Payments,14.9,Card Management
LOG_00000656,CUST_04129,2024-08-07,Payments,2.6,Card Management
LOG_00000657,CUST_01982,2024-03-25,Home,9.8,KYC Upload
LOG_00000658,CUST_07318,2025-11-21,Payments,10.0,Bill Payment
LOG_00000659,CUST_05009,2024-08-30,Payments,12.1,KYC Upload
LOG_00000660,CUST_01788,2023-07-21,KYC,4.2,KYC Upload
LOG_00000661,CUST_00583,2023-02-06,KYC,17.4,KYC Upload
LOG_00000662,CUST_08166,2023-02-23,Accounts,5.9,Fund Transfer
LOG_00000663,CUST_09772,2023-02-24,Payments,2.2,Card Management
LOG_00000664,CUST_06953,2024-07-27,Home,15.7,Balance Inquiry
LOG_00000665,CUST_09475,2023-05-09,Payments,2.7,Card Management
LOG_00000666,CUST_04864,2023-07-17,Profile,5.1,Balance Inquiry
LOG_00000667,CUST_04481,2024-01-01,KYC,6.4,KYC Upload
LOG_00000668,CUST_05152,2024-08-08,Payments,4.6,Fund Transfer
LOG_00000669,CUST_05083,2026-07-13,Payments,6.7,Bill Payment
LOG_00000670,CUST_01910,2023-10-31,KYC,7.0,KYC Upload
LOG_00000671,CUST_05806,2024-03-08,Profile,15.1,Login
LOG_00000672,CUST_06656,2025-10-09,KYC,3.8,Balance Inquiry
LOG_00000673,CUST_00678,2024-04-01,Cards,1.5,Balance Inquiry
LOG_00000674,CUST_05249,2023-03-23,Accounts,11.4,Bill Payment
LOG_00000675,CUST_01611,2024-11-20,Profile,12.0,KYC Upload
LOG_00000676,CUST_06099,2026-02-09,Home,17.1,KYC Upload
LOG_00000677,CUST_08000,2025-08-10,Home,17.8,Fund Transfer
LOG_00000678,CUST_02264,2023-01-22,Loans,15.2,KYC Upload
LOG_00000679,CUST_07284,2026-07-06,KYC,12.6,Balance Inquiry
LOG_00000680,CUST_07370,2023-01-20,Profile,8.3,Fund Transfer
LOG_00000681,CUST_00098,2026-04-25,Transfers,13.4,Fund Transfer
LOG_00000682,CUST_06108,2023-10-29,Loans,5.9,Balance Inquiry
LOG_00000683,CUST_09265,2024-11-13,Transfers,4.4,KYC Upload
LOG_00000684,CUST_01626,2026-03-29,Payments,7.8,Balance Inquiry
LOG_00000685,CUST_04950,2025-12-26,Cards,6.8,Fund Transfer
LOG_00000686,CUST_06786,2023-04-22,Accounts,16.9,Profile
LOG_00000687,CUST_03789,2023-11-14,Payments,19.5,Fund Transfer
LOG_00000688,CUST_04214,2025-03-25,Profile,16.5,Profile
LOG_00000689,CUST_01049,2023-10-18,Transfers,6.6,Balance Inquiry
LOG_00000690,CUST_00916,2023-03-08,Payments,18.1,Card Management
LOG_00000691,CUST_02527,2024-09-28,Transfers,14.8,Profile
LOG_00000692,CUST_00874,2025-05-06,Loans,8.0,KYC Upload
LOG_00000693,CUST_04050,2023-09-16,Accounts,11.6,Fund Transfer
LOG_00000694,CUST_04308,2026-05-11,Home,8.7,Bill Payment
LOG_00000695,CUST_09541,2026-01-14,Profile,4.7,Card Management
LOG_00000696,CUST_07288,2024-08-18,KYC,8.5,Profile
LOG_00000697,CUST_03589,2025-05-15,Transfers,19.8,Balance Inquiry
LOG_00000698,CUST_09970,2023-11-22,Accounts,5.2,Fund Transfer
LOG_00000699,CUST_07979,2026-04-23,KYC,10.7,Card Management
LOG_00000700,CUST_07799,2025-02-02,Cards,11.1,KYC Upload
LOG_00000701,CUST_09629,2025-05-16,KYC,5.0,Card Management
LOG_00000702,CUST_09988,2025-10-30,Profile,8.6,Balance Inquiry
LOG_00000703,CUST_03643,2024-04-08,Payments,11.7,KYC Upload
LOG_00000704,CUST_00686,2023-05-03,Home,17.7,Balance Inquiry
LOG_00000705,CUST_10034,2023-04-22,Home,8.3,Card Management
LOG_00000706,CUST_08176,2023-06-15,KYC,9.4,
LOG_00000707,CUST_05453,2025-08-01,Transfers,16.7,Login
LOG_00000708,CUST_05129,2025-03-01,Home,4.5,
LOG_00000709,CUST_03114,2025-03-14,Loans,5.4,Card Management
LOG_00000710,CUST_04462,2025-02-04,Accounts,7.6,KYC Upload
LOG_00000711,CUST_09666,2025-04-14,Transfers,8.0,Bill Payment
LOG_00000712,CUST_05392,2024-11-16,Payments,4.2,Balance Inquiry
LOG_00000713,CUST_02173,2025-02-12,Transfers,5.6,Profile
LOG_00000714,CUST_08637,2026-05-01,KYC,11.1,Login
LOG_00000715,CUST_06672,2025-03-26,KYC,2.2,Card Management
LOG_00000716,CUST_04507,2025-11-17,Loans,2.3,KYC Upload
LOG_00000717,CUST_06566,2023-09-29,Accounts,13.7,Login
LOG_00000718,CUST_10045,2024-03-27,Transfers,4.1,Login
LOG_00000719,CUST_01129,2023-09-18,KYC,11.7,Bill Payment
LOG_00000720,CUST_00418,2024-12-01,Loans,7.2,Fund Transfer
LOG_00000721,CUST_00178,2023-02-07,KYC,4.7,Card Management
LOG_00000722,CUST_04627,2025-03-21,Profile,17.0,Bill Payment
LOG_00000723,CUST_09377,2026-03-08,Profile,11.9,Bill Payment
LOG_00000724,CUST_03010,2024-07-25,Loans,32.9,Fund Transfer
LOG_00000725,CUST_09945,2023-12-03,Loans,8.4,Login
LOG_00000726,CUST_01959,2024-11-07,Transfers,17.2,Profile
LOG_00000727,CUST_03727,2025-02-11,Payments,12.6,Card Management
LOG_00000728,CUST_00905,2026-07-03,KYC,8.7,KYC Upload
LOG_00000729,CUST_07839,2024-08-28,Profile,4.5,
LOG_00000730,CUST_01518,2024-04-17,Accounts,17.3,Fund Transfer
LOG_00000731,CUST_05093,2024-08-31,Home,12.9,Login
LOG_00000732,CUST_05204,2026-07-12,Transfers,3.5,Fund Transfer
LOG_00000733,CUST_01734,2024-11-18,Loans,21.1,Card Management
LOG_00000734,CUST_05137,2024-06-10,Cards,24.8,Card Management
LOG_00000735,CUST_00697,2025-09-09,Accounts,3.9,Login
LOG_00000736,CUST_01778,2026-05-15,Profile,10.9,Bill Payment
LOG_00000737,CUST_08138,2024-06-28,Profile,9.2,KYC Upload
LOG_00000738,CUST_02292,2023-08-26,Cards,3.5,Login
LOG_00000739,CUST_03884,2026-07-12,Home,12.2,Bill Payment
LOG_00000740,CUST_06706,2025-12-27,Profile,6.9,Balance Inquiry
LOG_00000741,CUST_05308,2025-03-30,Accounts,17.9,Profile
LOG_00000742,CUST_06145,2025-12-04,Loans,8.4,KYC Upload
LOG_00000743,CUST_06337,2023-02-17,KYC,3.8,Bill Payment
LOG_00000744,CUST_04721,2024-12-29,Cards,9.2,Bill Payment
LOG_00000745,CUST_09096,2023-02-02,Home,2.0,
LOG_00000746,CUST_06425,2024-12-30,Payments,16.4,Bill Payment
LOG_00000747,CUST_07337,2023-03-11,Accounts,14.4,Login
LOG_00000748,CUST_03240,2024-11-02,Profile,7.4,KYC Upload
LOG_00000749,CUST_04619,2023-10-08,Transfers,14.8,Balance Inquiry
LOG_00000750,CUST_10006,2023-11-10,Loans,4.6,Bill Payment
LOG_00000751,CUST_00825,2023-05-17,KYC,20.6,Card Management
LOG_00000752,CUST_06105,2024-01-22,Cards,7.5,Balance Inquiry
LOG_00000753,CUST_09519,2026-01-17,Cards,14.1,Profile
LOG_00000754,CUST_09416,2026-01-12,Accounts,16.1,Profile
LOG_00000755,CUST_00218,2023-11-15,Payments,16.5,Fund Transfer
LOG_00000756,CUST_06503,2025-10-03,Home,5.3,Balance Inquiry
LOG_00000757,CUST_09730,2023-03-23,Profile,4.5,Balance Inquiry
LOG_00000758,CUST_02398,2023-12-07,Accounts,8.6,Balance Inquiry
LOG_00000759,CUST_00178,2023-11-02,Transfers,10.8,Profile
LOG_00000760,CUST_02984,2025-05-06,KYC,8.1,Fund Transfer
LOG_00000761,CUST_08099,2023-12-26,Cards,11.6,Profile
LOG_00000762,CUST_09676,2024-11-07,Accounts,1.0,Bill Payment
LOG_00000763,CUST_06130,2025-04-11,Home,16.0,Bill Payment
LOG_00000764,CUST_09904,2025-08-19,Transfers,1.8,Bill Payment
LOG_00000765,CUST_03593,2026-06-11,KYC,9.9,Login
LOG_00000766,CUST_05985,2024-04-05,Home,24.7,Balance Inquiry
